Grade Distribution for Fall 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Fall,Italian Studies,ITALIAN,Italian Studies,40,001,Italian Culture,Steven Botterill,46954,9,31,20,12,9,8,2,6,,,,,,8,,,,,105
2012 Fall,Italian Studies,ITALIAN,Italian Studies,101A,001,Adv Gram Read Comp,Marisa Escolar,46996,,3,1,1,2,2,,,,,,,,1,1,,,,11
2012 Fall,Italian Studies,ITALIAN,Italian Studies,103,001,Hist Ital Cultural,Diego Pirillo,46999,5,2,,4,,,,,,,,,,,,,,1,12
2012 Fall,Italian Studies,ITALIAN,Italian Studies,120,002,Italian Studies,Brandon Schneider; Maria Fuller,47007,,5,4,2,3,,,,,,,,,,,,,,14
2012 Fall,Italian Studies,ITALIAN,Italian Studies,170,001,Ital Cinema His Gen,Gavriel Moses,47011,,4,3,1,,,,,,,,,,1,,,,1,10
2012 Fall,Jewish Studies Program,JEWISH,Jewish Studies,39F,001,Fresh/Soph Seminar,Ronald Hendel; Yosefa Rosenberg,47803,,4,5,1,2,1,,,,,,,1,1,,,,,15
2012 Fall,Journalism,JOURN,Journalism,24,001,Freshman Seminars,William Drummond,48003,3,11,2,,,,,,,,,,1,2,,,,,19
2012 Fall,Journalism,JOURN,Journalism,100,001,News Reporting,Kara Platoni,48033,,14,2,,,,,,,,,,,1,,,,,17
2012 Fall,Journalism,JOURN,Journalism,C103,001,Edible Ed Storytell,Michael Pollan,48037,,,,,,,,,,,,,,161,16,6,1,1,185
2012 Fall,L&S Deans Office,L & S,Letters & Science,1,001,Liberal Arts,Alix Schwartz,51803,,,,,,,,,,,,,,113,,1,,1,115
2012 Fall,L&S Deans Office,L & S,Letters & Science,5,001,Entrepreneurship,Ajay Bam; Jennifer Walske,51824,1,2,29,22,16,7,4,1,2,,,,1,45,,5,,,135
2012 Fall,L&S Deans Office,L & S,Letters & Science,C30T,001,Drugs And The Brain,David Presti,51827,5,20,18,21,18,11,1,7,2,,2,,1,33,,3,,1,143
2012 Fall,L&S Deans Office,L & S,Letters & Science,C70T,001,The Planets,Geoffrey Marcy,51929,4,17,15,15,8,6,9,3,4,1,2,,2,20,,6,,,112
2012 Fall,L&S Deans Office,L & S,Letters & Science,C70V,001,Descriptive Intro,Yury Kolomensky,51956,3,60,20,14,17,5,3,1,1,,,,3,32,,5,,,164
2012 Fall,L&S Deans Office,L & S,Letters & Science,C70Y,001,Earthquakes,Richard Allen,51995,1,13,18,10,5,6,6,5,3,,,,,21,,1,,,89
2012 Fall,L&S Deans Office,L & S,Letters & Science,C103,001,Edible Ed Storytell,Michael Pollan,52000,,,,,,,,,,,,,,167,6,5,,,178
2012 Fall,L&S Deans Office,L & S,Letters & Science,C140V,001,Human Rights,Stefan-Ludwig Hoffmann,52013,,8,6,10,5,5,4,,1,,,,,10,,3,,,52
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,12,001,Env Sci Sustainable,George Kondolf,48503,1,10,3,5,5,3,4,2,,1,1,,,3,,,,,38
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,101,001,Design Fundamentals,Daphne Edwards,48521,,4,12,2,1,,,,,,,,,,,,,,19
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,103,001,Energy Fantasy Form,Charles Sullivan,48533,8,2,4,,,,,,,,,,,,,,,,14
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110,001,Ecological Analysis,Joe Mcbride,48539,1,17,6,9,28,2,1,12,,,2,,,,1,2,,,81
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,111,001,Plants In Design,Laura Jerrard,48551,2,7,4,7,,2,,1,,,,,1,1,,,,,25
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,120,001,Topo Form & Design,Michael Lamb,48552,6,10,1,5,,,,,,,,,,,1,,,,23
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134A,001,Drawing Workshop 1,Walter Hood,48554,,14,14,5,1,1,1,,,,,,,,1,,,,37
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134B,001,Drawing Workshop Ii,Carl Kullmann,48563,3,15,9,6,1,,,,,,,,,1,,,,,35
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,135,001,Art Land Drawing,Charles Sullivan,48569,10,10,4,,,,,,,,,,,1,1,,,,26
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C171,001,Amer Dsgn Land 1850,Louise Mozingo,48574,2,10,3,4,4,4,2,3,1,,,1,,3,1,,,2,40
2012 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C188,001,Geog Info System,John Radke,48575,9,10,10,7,2,2,,,,,1,,2,6,1,,,,50
2012 Fall,Law,LEGALST,Legal Studies,R1B,001,Reading & Comp,Emily Bruce,51503,,1,2,5,4,1,3,1,,,,,,,,,,1,18
2012 Fall,Law,LEGALST,Legal Studies,39D,001,Fresh/Soph Seminar,Alan Pomerantz,51506,4,10,3,1,3,,,,,,,,,2,,1,,1,25
2012 Fall,Law,LEGALST,Legal Studies,39E,002,Fresh/Soph Seminar,Christopher Kutz,51509,,6,7,4,1,,,,,,,,,,,,,,18
2012 Fall,Law,LEGALST,Legal Studies,100,001,Foundations Legalst,Richard Perry,51521,1,4,17,10,6,2,5,2,1,,,,1,5,,,,1,55
2012 Fall,Law,LEGALST,Legal Studies,105,001,Foundation Crim Law,Meir Dan-Cohen,51536,,8,10,11,12,5,1,3,,,1,,,5,,1,,1,58
2012 Fall,Law,LEGALST,Legal Studies,107,001,Theories Of Justice,Sarah Song,51545,3,17,14,19,22,13,8,6,6,,,1,,3,,1,,,113
2012 Fall,Law,LEGALST,Legal Studies,145,001,Law & Economics I,Robert Cooter,51560,,15,6,12,14,13,10,9,9,3,1,1,3,9,,2,,,107
2012 Fall,Law,LEGALST,Legal Studies,151,001,"Law,Self, & Society",Meir Dan-Cohen,51575,,13,6,7,2,,2,,,,,,1,4,,,,1,36
2012 Fall,Law,LEGALST,Legal Studies,154,001,Intl Human Rights,James O'Connell,51584,1,14,6,7,18,7,3,7,4,,3,,,4,,1,,1,76
2012 Fall,Law,LEGALST,Legal Studies,155,001,Govt & The Family,Joan Hollinger,51599,,5,4,5,4,10,2,2,5,,1,,,2,,,,,40
2012 Fall,Law,LEGALST,Legal Studies,163,001,Juvenile Justice,Franklin Zimring,51608,1,13,20,12,16,2,4,1,2,,,,1,2,,1,,1,76
2012 Fall,Law,LEGALST,Legal Studies,170,001,Criminal Justice,Richard Perry,51623,,9,6,4,11,12,5,10,1,,1,,2,2,,,,,63
2012 Fall,Law,LEGALST,Legal Studies,177,001,Am Legal Const Hist,Robert Brown,51632,,18,4,4,14,,2,5,3,,1,,1,3,,1,,3,59
2012 Fall,Law,LEGALST,Legal Studies,180,001,Implicit Bias,Victoria Plaut,51647,3,7,8,7,8,5,3,3,1,,3,,1,4,,1,,1,55
2012 Fall,Law,LEGALST,Legal Studies,184,001,Sociology Of Law,Lauren Edelman,51656,,14,13,5,16,11,4,11,6,1,2,1,1,4,,1,,1,91
2012 Fall,Law,LEGALST,Legal Studies,190,001,Topics In Law/Soc,Martin Shapiro,51671,,17,,,,,,,,,,,1,1,,,,1,20
2012 Fall,Law,LEGALST,Legal Studies,190,002,Topics In Law/Soc,Meir Dan-Cohen,51674,,8,3,3,,,,,,,,,,,,,,,14
2012 Fall,Law,LEGALST,Legal Studies,190,003,Topics In Law/Soc,Kathryn Abrams; Mary Frampton,51677,,6,8,4,,2,,,,,,,,,,,,,20
2012 Fall,Law,LEGALST,Legal Studies,H195A,001,Honors Seminar,Christina Stevens; Michael Musheno,51680,4,7,5,1,3,1,,,,,,,,1,,,,1,23
2012 Fall,Law,LEGALST,Legal Studies,198,001,Directed Group Stdy,Robert Berring,51695,,,,,,,,,,,,,,20,1,,,,21
2012 Fall,Linguistics,LINGUIS,Linguistics,1A,001,American Sign Lang,Patrick Boudreault,52202,,9,3,,,1,1,1,,,,,,1,,,,,16
2012 Fall,Linguistics,LINGUIS,Linguistics,R1B,001,Endangered Language,Alex Bratkievich; Sharon Inkelas,52203,,15,,,,1,,1,,,,,1,,,,,,18
2012 Fall,Linguistics,LINGUIS,Linguistics,5,001,Lang & Linguistics,Sarah Cutfield,52209,2,8,12,21,7,7,1,4,2,,1,,1,24,,7,,,97
2012 Fall,Linguistics,LINGUIS,Linguistics,16,001,English Vocab,Richard Rhodes,52239,3,7,7,4,2,1,1,,1,,,,,7,,1,,,34
2012 Fall,Linguistics,LINGUIS,Linguistics,51,001,Brain'S Politics,George Lakoff,52242,10,6,7,,1,,,,,,,,1,3,,1,,,29
2012 Fall,Linguistics,LINGUIS,Linguistics,55AC,001,American Languages,Gladys Wilkerson,52245,5,12,10,3,6,1,,,,,,1,,8,,,,,46
2012 Fall,Linguistics,LINGUIS,Linguistics,98,001,Directed Group Stdy,Susanne Gahl,52266,,,,,,,,,,,,,,10,,1,,,11
2012 Fall,Linguistics,LINGUIS,Linguistics,100,001,Intro Ling Sci,Darya Kavitskaya,52275,14,37,19,14,31,4,3,6,2,2,1,,4,8,,3,,,148
2012 Fall,Linguistics,LINGUIS,Linguistics,106,001,Metaphor,George Lakoff,52308,5,7,9,8,3,6,1,,2,,,,,5,,3,,,49
2012 Fall,Linguistics,LINGUIS,Linguistics,110,001,Phonets & Phonol,Keith Johnson,52320,7,13,14,12,19,7,6,4,3,,1,,1,,,4,,,91
2012 Fall,Linguistics,LINGUIS,Linguistics,121,001,Logical Semantics,Line Mikkelsen,52344,1,6,16,5,10,1,1,2,2,2,,,3,,,,,,49
2012 Fall,Linguistics,LINGUIS,Linguistics,123,001,Pragmatics,Eve Sweetser,52346,1,7,3,2,1,3,,,2,1,,1,,3,,1,,,25
2012 Fall,Linguistics,LINGUIS,Linguistics,130,001,Comp Hist Ling,Andrew Garrett,52347,3,20,20,12,14,7,4,2,3,1,1,1,1,,,2,,,91
2012 Fall,Linguistics,LINGUIS,Linguistics,150,001,Sociolinguistics,Sarah Cutfield,52367,3,4,2,4,1,2,1,,2,,,1,,1,,,,,21
2012 Fall,Linguistics,LINGUIS,Linguistics,198,001,Directed Group Stdy,Susanne Gahl,52452,,,,,,,,,,,,,,22,,,,1,23
2012 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,102,001,Bond Crys & Cry Def,Daryl Chrzan,53206,4,18,11,11,13,8,9,7,,2,,1,6,1,,,,,91
2012 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,113,001,Mech Behav Eng Mat,Robert Ritchie,53212,1,11,10,11,3,2,,,,,,,,,,,,,38
2012 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,120,001,Matls Prod,Gretchen Lapidus-Lavine,53221,3,18,6,5,2,1,,1,1,,,,,,,,,,37
2012 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,123,001,Semicon Proc,Junqiao Wu,53227,6,8,4,4,5,3,1,1,,,,,,1,,,,,33
2012 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,130,001,Exp Mat Sci Design,Oscar Dubon,53230,,5,5,16,7,5,4,3,1,,,,2,,,,,,48
2012 Fall,Mathematics,MATH,Mathematics,1A,001,Calculus,Richard Borcherds,53503,34,54,67,61,54,31,16,13,11,,8,,2,7,,2,,,360
2012 Fall,Mathematics,MATH,Mathematics,1A,002,Calculus,Paul Vojta,53542,13,28,19,29,33,23,29,37,20,13,16,11,12,2,,13,,,298
2012 Fall,Mathematics,MATH,Mathematics,1A,003,Calculus,Slobodan Simic,53581,22,63,29,36,42,29,31,19,15,,10,,4,4,,10,,,314
2012 Fall,Mathematics,MATH,Mathematics,1B,001,Calculus,Zvezdelina Stankova,53620,23,41,20,28,29,27,28,20,24,10,9,6,22,5,,11,,,303
2012 Fall,Mathematics,MATH,Mathematics,1B,002,Calculus,Nicolai Reshetikhin,53659,36,60,37,26,20,12,19,16,6,,4,,6,15,,8,,,265
2012 Fall,Mathematics,MATH,Mathematics,H1B,001,Honors Calculus,George Bergman,53695,3,2,2,2,,2,3,1,1,,,,,,,,,,16
2012 Fall,Mathematics,MATH,Mathematics,10A,001,Methods Of Math,Bernd Sturmfels,53700,6,13,16,9,31,14,13,14,6,,13,,2,9,,12,,,158
2012 Fall,Mathematics,MATH,Mathematics,16A,001,Anal Geo & Calculus,Virginia Harrison; W Woodin,53701,42,80,25,15,30,9,12,6,9,8,5,,25,7,,9,,3,285
2012 Fall,Mathematics,MATH,Mathematics,16A,002,Anal Geo & Calculus,Virginia Harrison; W Woodin,53740,41,102,35,23,35,20,14,16,12,6,17,,41,9,,14,,4,389
2012 Fall,Mathematics,MATH,Mathematics,16B,001,Anal Geo & Calculus,Jon Wilkening,53779,14,72,59,31,51,40,22,25,10,,4,,4,10,,9,,3,354
2012 Fall,Mathematics,MATH,Mathematics,32,001,Precalculus,Alex Kruckman; James Sethian,53827,6,26,18,15,17,14,8,8,5,,2,,1,33,,17,,,170
2012 Fall,Mathematics,MATH,Mathematics,53,001,Multivar Calculus,Daniel Fitzpatrick,53875,17,106,32,45,85,23,27,58,10,11,12,4,21,7,1,9,,3,471
2012 Fall,Mathematics,MATH,Mathematics,53,002,Multivar Calculus,John Steel,53914,22,59,42,40,61,36,28,31,21,6,14,,18,5,,6,,1,390
2012 Fall,Mathematics,MATH,Mathematics,H53,001,Hons Multi Calculus,Daniel Fitzpatrick,55243,3,5,2,3,2,1,3,3,1,,1,1,,,,,,,25
2012 Fall,Mathematics,MATH,Mathematics,54,001,Lin Alg & Diff Eqns,Francisco Grunbaum,53953,39,41,47,64,51,38,58,39,24,,,,37,9,,12,,1,460
2012 Fall,Mathematics,MATH,Mathematics,54,002,Lin Alg & Diff Eqns,Dan-Virgil Voiculescu,53992,24,101,60,47,82,24,14,12,2,,1,,3,6,,1,,1,378
2012 Fall,Mathematics,MATH,Mathematics,H54,001,Hons Lin Alg/Dif Eq,Noah Giansiracusa,54031,13,14,2,2,2,1,1,1,1,,,1,,1,,,,,39
2012 Fall,Mathematics,MATH,Mathematics,55,001,Discrete Math,Mark Haiman,54037,2,25,38,30,30,24,30,10,25,,17,,4,15,,7,,,257
2012 Fall,Mathematics,MATH,Mathematics,98,003,Directed Group Stdy,Michael Klass,54100,,,,,,,,,,,,,,47,,2,,,49
2012 Fall,Mathematics,MATH,Mathematics,98,016,Directed Group Stdy,Michael Wong; Ole Hald,54139,,,,,,,,,,,,,,26,,1,,,27
2012 Fall,Mathematics,MATH,Mathematics,98,017,Directed Group Stdy,Michael Wong; Ole Hald,54142,,,,,,,,,,,,,,44,,1,,,45
2012 Fall,Mathematics,MATH,Mathematics,98,018,Directed Group Stdy,Michael Wong; Ole Hald,54145,,,,,,,,,,,,,,43,,1,,,44
2012 Fall,Mathematics,MATH,Mathematics,98,019,Directed Group Stdy,Michael Wong; Ole Hald,54148,,,,,,,,,,,,,,25,,2,,,27
2012 Fall,Mathematics,MATH,Mathematics,98,020,Directed Group Stdy,Michael Wong; Ole Hald,54151,,,,,,,,,,,,,,17,,3,,,20
2012 Fall,Mathematics,MATH,Mathematics,98,021,Directed Group Stdy,Michael Wong; Ole Hald,54154,,,,,,,,,,,,,,42,,4,,,46
2012 Fall,Mathematics,MATH,Mathematics,98,022,Directed Group Stdy,Michael Wong; Ole Hald,54157,,,,,,,,,,,,,,33,,1,,,34
2012 Fall,Mathematics,MATH,Mathematics,98,023,Directed Group Stdy,Michael Wong; Ole Hald,54160,,,,,,,,,,,,,,26,,2,,,28
2012 Fall,Mathematics,MATH,Mathematics,C103,001,Intro Math Economic,David Ahn,54163,,9,7,6,2,2,,,,,,,1,2,,,,,29
2012 Fall,Mathematics,MATH,Mathematics,104,001,Intro To Analysis,James Freitag,54166,1,10,,3,2,3,1,5,,,1,,,,,,,,26
2012 Fall,Mathematics,MATH,Mathematics,104,002,Intro To Analysis,Ole Hald,54169,,5,4,9,10,8,,,,,,,,1,,,,,37
2012 Fall,Mathematics,MATH,Mathematics,104,003,Intro To Analysis,Atoshi Chowdhury,54172,2,11,1,2,10,,4,5,,,1,,,2,,1,,1,40
2012 Fall,Mathematics,MATH,Mathematics,104,004,Intro To Analysis,Nathan Ilten,54175,2,6,1,3,2,3,2,1,2,,1,1,2,,,1,,,27
2012 Fall,Mathematics,MATH,Mathematics,104,005,Intro To Analysis,Theodore Stadnik,54178,3,8,6,8,2,,2,,,,,,,,,,,,29
2012 Fall,Mathematics,MATH,Mathematics,H104,001,Hnrs Intro Analysis,Thomas Scanlon,54181,2,5,2,1,4,1,,,,,,,1,,,,,1,17
2012 Fall,Mathematics,MATH,Mathematics,110,001,Linear Algebra,David Nadler,54184,26,36,36,29,22,18,15,8,4,,5,,3,16,,6,,1,225
2012 Fall,Mathematics,MATH,Mathematics,H110,001,Hnrs Linear Algebra,Olga Holtz,54217,5,4,7,3,2,1,2,,,,1,,2,,,,,,27
2012 Fall,Mathematics,MATH,Mathematics,113,001,Abstract Algebra,Julie Desjardins,54220,7,3,6,2,1,2,1,4,2,1,,,3,,,,,,32
2012 Fall,Mathematics,MATH,Mathematics,113,002,Abstract Algebra,Julie Desjardins,54223,5,4,7,3,3,1,1,1,2,,1,,5,,,2,,,35
2012 Fall,Mathematics,MATH,Mathematics,113,003,Abstract Algebra,Nathan Ilten,54226,1,7,,2,2,2,3,,1,1,3,1,1,,,,,,24
2012 Fall,Mathematics,MATH,Mathematics,113,004,Abstract Algebra,Kelli Talaska,54229,4,6,3,2,3,4,4,3,1,1,,,2,2,,,,,35
2012 Fall,Mathematics,MATH,Mathematics,115,001,Intro Number Theory,Kenneth Ribet,54235,,9,7,3,5,3,,2,1,,,,,2,,3,,,35
2012 Fall,Mathematics,MATH,Mathematics,121A,001,Math Tool Phys Sci,Constantin Teleman,54238,2,5,4,1,2,3,1,2,2,,1,,,2,,1,,,26
2012 Fall,Mathematics,MATH,Mathematics,125A,001,Math Logic,Alice Medvedev,54244,3,4,4,1,1,5,,1,,4,1,2,1,5,,5,,1,38
2012 Fall,Mathematics,MATH,Mathematics,126,001,Intro Part Dif Equa,Jon Wilkening,54245,2,16,6,3,6,5,2,1,,,,,,5,,,,,46
2012 Fall,Mathematics,MATH,Mathematics,127,001,Com Meth In Mol Bio,Eliana Hechter,54246,3,11,,3,5,2,,2,,,,,,2,,,,,28
2012 Fall,Mathematics,MATH,Mathematics,128A,001,Numerical Analysis,Per-Olof Persson,54247,3,23,19,26,20,19,12,8,11,2,,,3,2,,3,,,151
2012 Fall,Mathematics,MATH,Mathematics,135,001,Intro Theory Sets,Leo Harrington,54268,,5,,2,5,1,4,10,,,,,,5,,1,,,33
2012 Fall,Mathematics,MATH,Mathematics,140,001,Metric Dif Geometry,Lawrence Evans,54270,1,3,1,7,4,6,1,4,2,,1,,,,,1,,,31
2012 Fall,Mathematics,MATH,Mathematics,141,001,Elem Diff Topology,Jonathan Dahl,55234,1,6,4,3,2,1,,1,,,,,1,2,,1,,,22
2012 Fall,Mathematics,MATH,Mathematics,143,001,Elem Alg Geom,John Lott,54271,3,2,5,3,,1,1,2,2,1,,,1,,,2,,,23
2012 Fall,Mathematics,MATH,Mathematics,152,001,School Curriculum,Emiliano Gomez,54274,1,6,1,8,4,2,,,,,,,,,,2,,,24
2012 Fall,Mathematics,MATH,Mathematics,185,001,Complex Analysis,Owen Gwilliam,54280,4,5,4,5,4,4,1,3,2,,,1,2,,,,,,35
2012 Fall,Mathematics,MATH,Mathematics,185,002,Complex Analysis,Michael Hutchings,54283,2,5,6,5,4,8,4,2,2,,,,,,,,,2,40
2012 Fall,Mathematics,MATH,Mathematics,185,003,Complex Analysis,Matthew Gill,54286,3,4,2,3,5,7,1,5,,,1,,3,,,,,,34
2012 Fall,Mathematics,MATH,Mathematics,191,001,Exper Math,Alexander Givental,54289,,8,1,,,,,,,,,,2,5,,,,,16
2012 Fall,Mathematics,MATH,Mathematics,198,003,Directed Group Stdy,Michael Klass,54337,,,,,,,,,,,,,,93,,4,,,97
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,24,001,Freshman Seminars,Benson Tongue,55303,,,,,,,,,,,,,,18,,1,,,19
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,40,001,Thermodynamics,John Mack,55306,6,14,19,21,16,19,16,14,10,4,1,1,2,,,,,1,144
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,001,Intro Solid Mechncs,George Johnson,55318,5,24,17,19,18,5,9,6,5,2,2,,6,,,,,,118
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,002,Intro Solid Mechncs,Francisco Armero,55336,1,12,3,7,11,9,4,7,5,,3,1,,,,,,,63
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,98,053,Directed Group Stdy,Daisuke Kazama; Dennis Lieu,55482,,,,,,,,,,,,,,12,,1,,,13
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,101,001,High Mix/Low Volmfg,Sara Mcmains,55492,,3,6,1,2,3,1,3,,,1,,,1,,,,1,22
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,102A,001,Intr Mec Sys Mchtrn,Albert Pisano,55501,4,18,29,39,24,15,,,,,,,,,,,,,129
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,102B,001,Mechatronics Design,Homayoon Kazerooni,55516,5,36,12,2,2,,,1,,,,,,,,,,,58
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,104,001,Engr Mechanics Ii,Oliver O'Reilly,55531,1,10,19,19,16,15,11,10,1,2,1,1,1,1,,,,,108
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,106,001,Fluid Mechanics,Mohammad-Reza Alam,55546,5,6,17,10,9,13,10,12,5,2,,1,1,1,1,1,,,94
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,107,001,Mec Eng Laboratory,George Anwar,55558,,22,9,8,15,,,,,,,,,,,,,,54
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,108,001,Mech Beh Eng Matris,Hari Dharan,55579,1,17,18,16,19,8,,1,,,,,,,,,,,80
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,109,001,Heat Transfer,Costas Grigoropoulos,55609,,9,10,17,16,11,2,4,2,1,,,,,,,,,72
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,118,001,Intro Nanotechnolgy,Lydia Sohn,55621,2,18,2,,,,,,,,,,,,,,,,22
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,119,001,Intro To Mems,Liwei Lin,55624,2,9,5,5,2,1,2,,1,,,,,,,,,,27
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,130,001,Design Planar Mach,Kourosh Youssefi,55627,,28,5,18,10,5,6,1,2,,,,1,,,,,,76
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,132,001,Dyn System/Feedback,Francesco Borrelli,55642,4,6,7,34,34,19,8,3,3,,,,1,,,,,,119
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,C134,001,Feedback Cntrl Sys,George Anwar,55663,4,5,5,4,7,4,12,1,1,,,,,2,,,,,45
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,140,001,Comb Proc,Carlos Fernandez-Pello,55672,6,10,10,5,3,,,,3,,,,2,,,,,,39
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,146,001,Enrgy Conv Princpls,Van Carey,55684,,4,11,11,17,6,,,,,,,,,,,,1,50
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,163,001,Engr Aerodynamics,Omer Savas,55693,10,25,4,2,,,,,,,,,,,,,,1,42
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,164,001,Marine Stat & Struc,Alaa Mansour,55696,5,5,5,2,3,,1,,,,,,,2,,,,,23
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,175,001,Intermed Dynamics,Oliver O'Reilly,55699,2,3,2,3,4,,,3,,,,,,,,,,,17
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,C176,001,Orthop Biomech,Tony Keaveny,55705,,11,5,8,2,3,1,,1,1,,,1,,,,,1,34
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,185,001,Intro Continum Mech,James Casey,55717,,20,7,10,5,,1,2,,,,,1,1,,1,,,48
2012 Fall,Mechanical Engineering,MEC ENG,Mechanical Engineering,191K,001,Prof Communication,Marcel Kristel,55725,4,19,2,,,,,,,,,,,4,,,,,29
2012 Fall,Military Affairs Program,AEROSPC,Aerospace Studies,1A,001,Found Us Air Force,Mack-Jan Spencer; Mariko Boone,57303,2,4,5,6,2,3,1,1,,,,,12,,,,,,36
2012 Fall,Military Affairs Program,AEROSPC,Aerospace Studies,2A,001,Evolut Of Air Power,Harold Eggers; Mack-Jan Spencer,57306,4,5,2,1,1,1,2,1,,,,,5,,,,,,22
2012 Fall,Military Affairs Program,AEROSPC,Aerospace Studies,100,001,Leadership Lab,Mack-Jan Spencer; Mariko Boone,57309,,,,,,,,,,,,,,47,,12,,,59
2012 Fall,Military Affairs Program,MIL AFF,Military Affairs,1,001,Mil Phys Fit & Nutr,Jeffrey Erts; Jonathan Negin; Matthew Sparks,57203,3,20,2,4,5,,,1,,,,,1,6,,9,,3,54
2012 Fall,Military Affairs Program,MIL AFF,Military Affairs,145A,001,Ntl Security Forces,Harold Eggers; Mack-Jan Spencer,57206,2,4,1,1,1,3,,,,,,,,1,,,,,13
2012 Fall,Military Affairs Program,MIL SCI,Military Science,1,001,Leadership Lab,Jeffrey Erts; Jonathan Negin; Matthew Sparks,57503,,,,,,,,,,,,,,30,,,,1,31
2012 Fall,Military Affairs Program,MIL SCI,Military Science,2,001,Found Of Officershp,Jonathan Negin; Matthew Sparks,57506,1,6,3,4,3,,,,,,,,,3,,,,,20
2012 Fall,Military Affairs Program,MIL SCI,Military Science,100,001,Ind Ldrshp Studies,Jeffrey Erts; Jonathan Negin; Matthew Sparks,57509,5,6,,,,,,,,,,,,3,,,,,14
2012 Fall,Military Affairs Program,NAV SCI,Naval Science,1,001,Intro To Naval Sci,James Clough,57603,1,3,5,1,,,,,,,,,,,,,,,10
2012 Fall,Military Affairs Program,NAV SCI,Naval Science,3,001,Lead Management I,Harold Eggers,57606,2,6,8,3,1,,,,,,,,,1,,,,,21
2012 Fall,Military Affairs Program,NAV SCI,Naval Science,12A,001,Navigation Nav Op I,Elisabeth Erickson,57609,,4,1,1,1,1,1,,,,,,,1,,,,,10
