Grade Distribution for Fall 2011 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2011-2012,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Jenna Allen) 4/13/2012,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
DEPT,COURSE,COURSE NUMBER,COURSE SECTION,COURSE DESCRIPTION,INSTRUCTOR NAME,COURSE CONTROL NUMBER,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,PASS,NO PASS,TOTAL P/NP,INCOMPLETES,TOTAL GRADES FOR COURSE
PSYCH,PSYCH, 150,001,PERSONALITY PSYCH  ,"AYDUK, O N        ",74325,3,38,35,24,40,11,10,9,2,1,1,1,7,28,5,33,1,216
PSYCH,PSYCH, 160,001,SOCIAL PSYCHOLOGY  ,"KELTNER, D        ",74364,11,131,15,11,52,2,8,9,1,0,0,0,0,27,2,29,1,270
PSYCH,PSYCH, 167AC,001,STIGMA             ,"MENDOZA-DENTON, R ",74409,37,66,29,21,17,4,5,6,1,0,1,0,3,29,2,31,0,221
PSYCH,PSYCH, 168,001,TOPICAL SEM: SOCIAL,"NOVIS DEUTSCH, N S",74447,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
PSYCH,PSYCH, 197,008,FIELD STUDY        ,"CHEN, S           ",74630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
PSYCH,PSYCH, 198,011,DIRECTED GROUP STDY,"HESSE, E D        ",74655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
PSYCH,PSYCH, 290Q,001,SEMINAR: COGNITION ,"GRIFFITHS, T      ",75039,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
PSYCH,PSYCH,C112,001,BIOLOGY OF STRESS  ,"FRANCIS, D D      ",74007,6,18,17,7,5,6,6,0,0,0,0,0,0,9,0,9,0,74
PSYCH,PSYCH,C120,001,ISSUES IN COGNITION,"JUSTUS, T C       ",74109,5,30,15,11,6,4,4,0,3,4,2,0,2,2,3,5,0,91
PSYCH,PSYCH,C123,001,COMP MODELS OF COG ,"CANINI, K         ",74130,1,3,2,1,0,0,0,0,1,0,1,2,0,0,0,0,0,11
PSYCH,PSYCH,C127,001,COGNITIVE NEUROSCI ,"IVRY, R           ",74142,3,11,16,11,16,8,4,2,1,0,0,0,2,7,0,7,0,82
PUB POL,PUB POL, 101,001,INTRO PUB POL ANAL ,"ROSENTHAL, L A    ",77109,6,14,18,32,15,2,2,0,0,0,0,0,0,3,1,4,3,96
PUB POL,PUB POL, 156,001,PROGRAM&POL DESIGN ,"O'HARE, M         ",77121,3,8,10,1,4,3,0,0,0,0,0,0,0,1,0,1,1,31
PUB POL,PUB POL, 190,001,SPEC TOPICS PUB POL,"FARHANG, S        ",77151,1,30,18,10,3,4,0,0,0,0,0,0,0,3,0,3,0,69
PUB POL,PUB POL, 190,003,SPEC TOPICS PUB POL,"ULRICH, R         ",77153,0,1,4,3,2,3,0,6,0,0,0,0,1,4,0,4,0,25
PUB POL,PUB POL, 190,006,SPEC TOPICS PUB POL,"STERN, R          ",77397,0,4,4,3,2,1,1,2,0,0,0,0,0,2,0,2,0,19
PUB POL,PUB POL, 190,012,SPEC TOPICS PUB POL,"DAYONOT, T M      ",77154,1,9,24,9,0,0,0,0,0,0,0,0,0,0,0,0,1,44
PUB POL,PUB POL,C184,001,"ENERGY, SOCIETY    ","KOOMEY, J G       ",77124,1,3,1,1,1,2,0,0,0,0,0,0,0,2,0,2,4,15
RHETOR,RHETOR, 010,001,REASON AND ARGUMENT,"BATES, D W        ",77827,0,30,40,31,33,8,15,3,1,1,1,0,3,13,4,17,1,184
RHETOR,RHETOR, 024,001,FRESHMAN SEMINARS  ,"MELIA, D F        ",77854,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,15
RHETOR,RHETOR, 098,001,DIRECTED GROUP STDY,                  ,77857,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,16,0,16
RHETOR,RHETOR, 103A,001,HIST OF RHET I     ,"BRYEN, A Z        ",77860,0,21,20,21,34,8,2,3,1,0,0,0,4,1,2,3,0,117
RHETOR,RHETOR, 106,001,HISTORICAL DISC    ,"ESMEIR, S         ",77887,0,5,7,5,2,0,0,1,0,0,0,0,1,1,1,2,0,23
RHETOR,RHETOR, 107,001,SCIENTIFIC DISC    ,"MIALET, H         ",77889,1,12,3,1,1,1,0,0,0,0,0,0,0,2,0,2,0,21
RHETOR,RHETOR, 108,001,PHILOSOPHICAL DISC ,"NADDAFF, R        ",77890,0,2,6,2,5,1,0,0,0,0,0,0,1,1,0,1,0,18
RHETOR,RHETOR, 114,001,NEW MEDIA          ,"GUTTERRIEZ, F R   ",77893,0,5,14,1,1,0,0,0,0,0,0,0,1,0,1,1,3,26
RHETOR,RHETOR, 121,001,RHETORIC OF FICTION,"MASCUCH, M J      ",77902,0,7,9,6,11,3,0,0,1,0,0,0,0,0,0,0,1,38
RHETOR,RHETOR, 129,001,AUTOBIOGRAPHY      ,"MASCUCH, M J      ",77911,0,3,4,5,5,1,1,0,1,0,0,0,1,1,2,3,2,26
RHETOR,RHETOR, 135T,001,SELECTED FILM TOPIC,"JONES, E M        ",77917,5,9,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,21
RHETOR,RHETOR, 152AC,001,RACE/NEW REPUBLIC  ,"PERMAUL, N        ",77926,0,7,5,6,9,0,0,0,0,0,0,0,0,1,0,1,0,28
RHETOR,RHETOR, 153,001,AMERICAN POLITICS  ,"GOLDMAN, L C      ",77928,0,4,4,9,2,0,0,0,0,0,0,0,0,2,0,2,0,21
RHETOR,RHETOR, 156,001,POLITICAL NOVEL    ,"BASSIRI, N R      ",77929,0,15,2,3,1,0,0,0,0,0,0,0,1,1,1,2,0,24
RHETOR,RHETOR, 159A,001,GREAT THEORISTS    ,"CONSTABLE, M      ",77932,0,4,6,5,3,1,0,0,0,0,0,0,0,1,0,1,0,20
RHETOR,RHETOR, 160,001,INTRO - LEGAL DISC ,"WESTON, N A       ",77935,0,1,6,7,1,0,0,1,0,0,2,0,2,6,0,6,0,26
RHETOR,RHETOR, 168,001,ADV LAW & DISCOURSE,"ESMEIR, S         ",77944,0,9,8,3,0,2,0,0,0,0,0,0,1,1,0,1,2,26
RHETOR,RHETOR, 172,001,SOCIAL THEORY      ,"GUTTERRIEZ, F R   ",77947,0,8,9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,29
RHETOR,RHETOR,R001A,001,CRAFT OF WRITING   ,"WRIGHT, A E       ",77803,2,5,12,9,3,1,0,0,0,0,0,0,0,0,0,0,0,32
RHETOR,RHETOR,R001A,002,CRAFT OF WRITING   ,"LUM, J            ",77806,0,4,12,5,2,2,0,1,0,1,0,0,0,0,0,0,0,28
RHETOR,RHETOR,R001A,003,CRAFT OF WRITING   ,"BASSIRI, N R      ",77809,0,8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15
RHETOR,RHETOR,R001A,004,CRAFT OF WRITING   ,"SILMI, A          ",77812,0,2,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,12
RHETOR,RHETOR,R001A,005,CRAFT OF WRITING   ,"UDEKWU, O A       ",77815,0,3,8,2,1,0,0,0,0,0,0,0,0,0,1,1,0,15
RHETOR,RHETOR,R001A,006,CRAFT OF WRITING   ,"NAPOLIN, J B      ",77817,0,2,8,4,2,0,0,0,0,0,0,0,0,1,0,1,0,17
RHETOR,RHETOR,R001A,007,CRAFT OF WRITING   ,"NAPOLIN, J B      ",78316,0,3,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,17
RHETOR,RHETOR,R001A,008,CRAFT OF WRITING   ,"BAR, N            ",78325,0,6,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,16
RHETOR,RHETOR,R001B,001,CRAFT OF WRITING   ,"JAMGOCHIAN, A H   ",77818,1,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,17
RHETOR,RHETOR,R001B,002,CRAFT OF WRITING   ,"MINCH, M          ",77821,0,8,11,5,0,1,0,0,1,0,0,0,1,0,0,0,0,27
RHETOR,RHETOR,R001B,003,CRAFT OF WRITING   ,MORALES-FRANCESCHI,77824,0,6,1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,15
RHETOR,RHETOR,R001B,004,CRAFT OF WRITING   ,"ARMSTRONG, M P    ",77826,0,12,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37
RHETOR,RHETOR,R001B,005,CRAFT OF WRITING   ,"JAMGOCHIAN, A H   ",78319,2,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16
ROTC,AEROSPC, 001A,001,FOUND US AIR FORCE ,"BAUTISTA, D       ",57303,1,3,5,3,4,0,2,0,0,0,0,0,0,1,0,1,0,19
ROTC,AEROSPC, 002A,001,EVOLUT OF AIR POWER,"BAUTISTA, D       ",57306,0,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12
ROTC,AEROSPC, 100,001,LEADERSHIP LAB     ,"RICE, C L         ",57309,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,37,0,37
ROTC,AEROSPC, 135A,001,AIR FORCE STUDIES  ,"RICE, C L         ",57312,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
ROTC,MIL AFF, 001,001,MIL PHYS FIT & NUTR,"NEGIN, J          ",57203,0,31,1,1,3,0,1,1,0,0,0,0,0,9,2,11,2,51
ROTC,MIL AFF, 145A,001,NTL SECURITY FORCES,"STONE, B E        ",57206,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ROTC,MIL SCI, 002,001,FOUND OF OFFICERSHP,"BARNES, B L       ",57506,13,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,20
ROTC,MIL SCI, 100,001,IND LDRSHP STUDIES ,"BARNES, B L       ",57509,0,11,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,17
ROTC,MIL SCI, 141,001,LEADERSHIP & MNGMNT,"NEGIN, J          ",57512,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7
ROTC,NAV SCI, 001,001,INTRO TO NAVAL SCI ,"ROOS, P           ",57603,3,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,18
ROTC,NAV SCI, 003,001,LEAD MANAGEMENT I  ,"EGGERS, H B       ",57606,2,3,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,21
ROTC,NAV SCI, 012A,001,NAVIGATION NAV OP I,"ERICKSON, E N     ",57609,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
"S,SEASN",BANGLA, 001A,001,INTRO BENGALI      ,"BASU, A           ",84403,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,8
"S,SEASN",FILIPN, 001A,001,INTRO TO FILIPINO  ,"ABAN, C C         ",84503,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
"S,SEASN",FILIPN, 001A,002,INTRO TO FILIPINO  ,"BARRIOS-LEBLANC, M",84506,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"S,SEASN",FILIPN, 100A,001,INTERMED FILIPINO  ,"BARRIOS-LEBLANC, M",84512,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"S,SEASN",FILIPN, 101A,001,ADVANCED FILIPINO  ,"BARRIOS-LEBLANC, M",84518,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"S,SEASN",HIN-URD, 001A,001,INTRD HINDI        ,"HUETTEMANN, A L   ",84603,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
"S,SEASN",HIN-URD, 001A,002,INTRD HINDI        ,"HUETTEMANN, A L   ",84606,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10
"S,SEASN",HIN-URD, 001A,003,INTRD HINDI        ,"PARSON, R B       ",84609,0,10,3,1,4,0,0,0,0,0,0,0,0,4,0,4,0,22
"S,SEASN",HIN-URD, 002A,001,INTRD URDU         ,"JALIL, Q          ",84615,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
"S,SEASN",HIN-URD, 100A,001,INTERMEDIATE HINDI ,"HUETTEMANN, A L   ",84618,0,4,1,3,0,0,0,0,0,0,0,0,0,3,1,4,0,14
"S,SEASN",HIN-URD, 101A,001,READINGS MODERN HIN,"JAIN, U R         ",84624,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6
"S,SEASN",KHMER, 001A,001,INTRO KHMER        ,"SMITH, F J        ",84803,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"S,SEASN",KHMER, 100A,001,INTERMEDIATE KHMER ,"SMITH, F J        ",84806,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"S,SEASN",KHMER, 101A,001,ADVANCED KHMER     ,"SMITH, F J        ",84809,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"S,SEASN",MALAY/I, 001A,001,INTROD INDONESIAN  ,"LUNDE, N K        ",85003,1,21,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25
"S,SEASN",MALAY/I, 100A,001,INTERMED INDONESIAN,"LUNDE, N K        ",85006,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"S,SEASN",PUNJABI, 001A,001,INTROD PUNJABI     ,"UBHI, U K         ",85203,2,11,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,21
"S,SEASN",PUNJABI, 100A,001,INTERMED PUNJABI   ,"UBHI, U K         ",85206,1,4,5,0,0,0,0,1,0,0,1,0,0,1,0,1,0,13
"S,SEASN",S ASIAN, 001A,001,CIV EARLY INDIA    ,"KNUTSON, J R      ",84003,3,10,7,3,1,1,2,0,0,0,0,0,1,4,0,4,1,33
"S,SEASN",S ASIAN, 148,001,RELIG NATIONALISM  ,"FARUQUI, M D      ",84035,0,6,12,4,1,1,0,0,0,0,0,0,0,8,1,9,0,33
"S,SEASN",S ASIAN,C140,001,HINDU MYTHOLOGY    ,"GOLDMAN, R P      ",84030,0,15,20,11,3,1,0,0,0,0,0,0,1,5,0,5,0,56
"S,SEASN",S ASIAN,C141,001,RELIG SOUTH INDIA  ,"LITTLE, L R       ",84032,1,2,5,2,1,1,0,0,0,0,0,0,0,1,1,2,3,18
"S,SEASN",S ASIAN,R005A,003,GREAT BOOKS INDIA  ,"SAYAR, Y S        ",84012,0,4,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,15
"S,SEASN",S ASIAN,R005A,004,GREAT BOOKS INDIA  ,"MURCHIE, I A      ",84015,0,1,1,6,3,5,1,0,0,0,0,0,0,0,0,0,0,17
"S,SEASN",S ASIAN,R005A,005,GREAT BOOKS INDIA  ,"CHIRUMAMILLA, P   ",84018,0,2,5,5,0,2,0,2,0,0,1,0,0,0,0,0,0,17
"S,SEASN",S ASIAN,R005A,006,GREAT BOOKS INDIA  ,"BAUSCH, L         ",84021,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,17
"S,SEASN","S,SEASN", 024,001,FRESHMAN SEMINAR   ,"EDWARDS, P S      ",83211,0,1,5,1,1,0,0,0,0,0,0,0,0,6,0,6,0,14
"S,SEASN","S,SEASN", 039G,001,FRESH/SOPH SEMINAR ,"HART, K           ",83212,0,3,1,4,0,0,0,0,0,0,0,0,0,4,0,4,0,12
"S,SEASN","S,SEASN", 084,001,SOPHOMORE SEMINAR  ,"BARRIOS-LEBLANC, M",83235,1,10,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,15
"S,SEASN","S,SEASN", 120,001,"TOPICS S,SEASN     ","ALI, N            ",83260,2,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,11
"S,SEASN","S,SEASN", 120,002,"TOPICS S,SEASN     ","LEWIS, S          ",83262,0,4,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,13
"S,SEASN","S,SEASN",C052,001,INTRO TO BUDDHISM  ,"BAUMS, S          ",83215,1,8,7,5,4,1,0,0,0,0,0,0,1,3,1,4,0,31
"S,SEASN","S,SEASN",R005A,001,SELF REPRESENT/NATN,"CAO, T            ",83203,0,4,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17
"S,SEASN","S,SEASN",R005A,002,SELF REPRESENT/NATN,"LOWMAN, I N       ",83206,0,2,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,16
"S,SEASN","S,SEASN",R005A,003,SELF REPRESENT/NATN,"LOWMAN, I N       ",83209,0,3,5,5,3,0,0,0,0,0,0,0,0,1,0,1,0,17
"S,SEASN",SANSKR, 100A,001,ELEM SANSKRIT      ,"GOLDMAN, S J      ",85303,0,3,1,1,3,0,0,0,0,0,0,0,0,1,1,2,0,11
"S,SEASN",SANSKR, 101A,001,INTERMED SANSKRIT  ,"GOLDMAN, S J      ",85306,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"S,SEASN",SEASIAN, 010A,001,INTRD CIV SE ASIA  ,"EDWARDS, P S      ",84103,0,3,9,10,5,1,0,2,1,1,0,0,2,5,1,6,0,40
"S,SEASN",SEASIAN, 128,001,INTR MOD IND ML LIT,"TIWON, S C        ",84111,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6
"S,SEASN",TAMIL, 001A,001,INTROD TAMIL       ,"HART, K           ",85603,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"S,SEASN",TAMIL, 101A,001,READINGS IN TAMIL  ,"HART, K           ",85609,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
"S,SEASN",TELUGU, 001A,001,ELEM TELUGU        ,"SUNKARI, H        ",85803,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
"S,SEASN",THAI, 100A,001,INTERMEDIATE THAI  ,"CHOWCHUVECH, S    ",85903,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"S,SEASN",VIETNMS, 001A,001,INTRO VIETNAMESE   ,"TRAN, B H         ",86003,1,14,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24
"S,SEASN",VIETNMS, 001A,002,INTRO VIETNAMESE   ,"TRAN, B H         ",86006,4,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"S,SEASN",VIETNMS, 100A,001,INTERMED VIET      ,"TRAN, B H         ",86018,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"S,SEASN",VIETNMS, 100A,002,INTERMED VIET      ,"TRAN, H           ",86021,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
"S,SEASN",VIETNMS, 101A,001,ADVANCED VIETNAMESE,"TRAN, H           ",86027,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
SCANDIN,SCANDIN, 001A,001,BEGINNING SWEDISH  ,"MOLLER, K         ",78703,4,3,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
SCANDIN,SCANDIN, 001A,002,BEGINNING SWEDISH  ,"MOLLER, K         ",78705,2,6,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,11
SCANDIN,SCANDIN, 002A,001,BEGINNING FINNISH  ,"TUOMAINEN, S M    ",78706,0,4,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,10
SCANDIN,SCANDIN, 003A,001,BEGINNING NORWEGIAN,"MOLLER, K         ",78709,0,6,0,4,0,0,0,0,0,0,0,0,1,2,1,3,0,14
SCANDIN,SCANDIN, 004A,001,BEGINNING DANISH   ,"MOLLER, K         ",78712,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
SCANDIN,SCANDIN, 100A,001,SCANDINAVIAN LANGS ,"MOLLER, K         ",78757,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SCANDIN,SCANDIN, 102A,001,ADVANCED FINNISH   ,"TUOMAINEN, S M    ",78769,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
SCANDIN,SCANDIN, 106,001,HANS C ANDERSEN    ,"SANDERS, K L      ",78772,4,16,15,11,6,4,2,2,0,0,0,0,0,4,1,5,0,65
SCANDIN,SCANDIN, 150,001,STUDIES SCANDIN LIT,"RUGG, L H         ",78811,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10
SCANDIN,SCANDIN, 198,005,DIRECTED GROUP STDY,"DOXTATER, A E     ",78829,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6
SCANDIN,SCANDIN,C160,001,SCAND MYTH RELIGION,"OLSEN, C G        ",78814,0,7,7,4,3,0,1,0,0,0,0,0,0,8,0,8,1,31
SCANDIN,SCANDIN,R005A,001,READING & COMP     ,"STOKKEBYE, E      ",78715,1,8,4,0,3,1,1,2,0,0,0,0,0,0,0,0,0,20
SCANDIN,SCANDIN,R005A,002,READING & COMP     ,"COUGHLIN, J M     ",78718,0,6,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,18
SCANDIN,SCANDIN,R005B,001,READING & COMP     ,"HELTON, S M       ",78721,0,7,3,1,5,0,0,0,0,0,0,0,1,0,0,0,0,17
SCANDIN,SCANDIN,R005B,002,READING & COMP     ,"THOMPSON, I       ",78724,0,0,3,4,2,2,0,1,1,0,0,0,1,0,0,0,0,14
SCANDIN,SCANDIN,R005B,003,READING & COMP     ,"WARD, E           ",78727,0,2,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,17
SCANDIN,SCANDIN,R005B,004,READING & COMP     ,"SCHJEIDE, E       ",78730,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,17
SCANDIN,SCANDIN,R005B,005,READING & COMP     ,"HIDALGO, M S      ",78733,0,3,4,1,6,1,2,0,0,0,0,0,0,0,0,0,0,17
SCANDIN,SCANDIN,R005B,006,READING & COMP     ,"OLSEN, C G        ",78736,0,10,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,20
SCANDIN,SCANDIN,R005B,007,READING & COMP     ,"STOKKEBYE, E      ",78738,3,7,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,20
SLAVIC,EAEURST, 001A,001,INTRO HUNGARIAN    ,"TOTH, G L         ",80303,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SLAVIC,EAEURST, 002A,001,INTRO ROMANIAN     ,"NEGIP-SCHATT, S   ",80306,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SLAVIC,EAEURST, 100,001,HUNGARIAN READINGS ,"TOTH, G L         ",80309,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SLAVIC,EAEURST, 102A,001,CONT ROMANIAN      ,"NEGIP-SCHATT, S   ",80312,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SLAVIC,EURA ST, 001A,001,BEGINNING ARMENIAN ,"MIKAELIAN, S I    ",80603,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SLAVIC,EURA ST, 101A,001,CONTINUING ARMENIAN,"MIKAELIAN, S I    ",80606,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SLAVIC,SLAVIC, 001,002,ELEMENTARY RUSSIAN ,"LITTLE, L C       ",79706,0,5,1,0,1,0,0,2,0,0,0,0,1,2,0,2,0,13
SLAVIC,SLAVIC, 001,003,ELEMENTARY RUSSIAN ,"LITTLE, L C       ",79709,0,3,1,0,1,1,0,0,0,0,0,0,0,3,0,3,0,11
SLAVIC,SLAVIC, 002,001,ELEMENTARY RUSSIAN ,"LITTLE, L C       ",79712,0,2,2,0,0,3,0,1,0,0,0,0,0,1,0,1,0,9
SLAVIC,SLAVIC, 003,001,INTERMED RUSSIAN   ,"LITTLE, L C       ",79715,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0,3,0,11
SLAVIC,SLAVIC, 004,001,INTERMED RUSSIAN   ,"KAISER, M A       ",79718,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7
SLAVIC,SLAVIC, 006A,001,INTRO RUSS HERIT SP,"BALTER, K         ",79736,0,4,2,0,0,0,0,0,0,0,0,0,0,3,1,4,0,10
SLAVIC,SLAVIC, 025A,001,INTRO POLISH       ,"FRICK, D A        ",79742,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
SLAVIC,SLAVIC, 026A,001,INTRO CZECH        ,"LANGER, E R       ",79745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
SLAVIC,SLAVIC, 027A,001,INTRO BOS/CROA/SERB,"ALEXANDER, R      ",79748,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5
SLAVIC,SLAVIC, 045,001,19TH CENT RUSS LIT ,"GOLBURT, L        ",79754,0,20,10,1,5,3,1,1,0,0,0,0,0,10,0,10,0,51
SLAVIC,SLAVIC, 103A,001,ADVANCED RUSSIAN   ,"ALEXEEV, A A      ",79805,1,5,6,0,2,1,0,0,0,0,0,0,0,1,0,1,0,16
SLAVIC,SLAVIC, 105A,001,RUSS/ENGL/RUSS TRAN,"MUZA, A           ",79808,1,9,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,15
SLAVIC,SLAVIC, 115A,001,ADVANCED POLISH    ,"FRICK, D A        ",79811,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
SLAVIC,SLAVIC, 116A,001,ADVANCED CZECH     ,"KAVITSKAYA, D A   ",79814,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SLAVIC,SLAVIC, 117A,001,ADV BOSN/CROAT/SERB,"JANJIC, M         ",79817,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SLAVIC,SLAVIC, 120A,001,ADV RUSS CONV/COMM ,"LITTLE, L C       ",79820,0,5,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,10
SLAVIC,SLAVIC, 134D,001,TOLSTOY            ,"NAIMAN, E         ",79823,0,0,5,4,5,2,5,2,0,0,0,0,3,6,0,6,0,32
SLAVIC,SLAVIC, 138,001,RUSSIAN/SOVIET FILM,"NESBET, A         ",79829,0,1,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,10
SLAVIC,SLAVIC, 150,001,POLISH LIT SURVEY  ,"FRICK, D A        ",79835,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,8
SLAVIC,SLAVIC, 170,001,YUGOSLAV LITS      ,"ALEXANDER, R      ",79838,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
SLAVIC,SLAVIC, 171,001,YUGOSLAV READINGS  ,"ALEXANDER, R      ",79841,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
SLAVIC,SLAVIC, 181,001,RUSSIAN READINGS   ,"GOLBURT, L        ",79844,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12
SLAVIC,SLAVIC,R005A,001,READING AND COMP   ,"JOHNSON, Z S      ",79721,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,17
SLAVIC,SLAVIC,R005A,002,READING AND COMP   ,"KAYIATOS, A I     ",79724,0,5,3,2,1,0,1,2,0,0,0,0,0,0,0,0,1,15
SLAVIC,SLAVIC,R005B,001,READING AND COMP   ,"BROOKS, D A       ",79730,0,0,5,4,6,1,0,0,0,0,0,0,1,0,0,0,0,17
