Grade Distribution for Spring 2016 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2015-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 9/27/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments,
2016 Spring,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,C145,001,Buddhism Contemp,Mark Blum,83551,5,6,1,,,1,,,,,,,1,6,,,,,20,
2016 Spring,South & SE Asian Studies,VIETNMS,Vietnamese,1B,001,Intro Vietnamese,Hanh Tran,86003,,4,6,2,,,,,,,,,,,,,,,12,
2016 Spring,South & SE Asian Studies,VIETNMS,Vietnamese,1B,002,Intro Vietnamese,Hanh Tran,86006,,8,1,2,,,,,,,,,,1,,,,,12,
2016 Spring,South & SE Asian Studies,VIETNMS,Vietnamese,100B,001,Intermed Viet,Hanh Tran,86009,,9,4,,,1,,,,,,,,1,,,,,15,
2016 Spring,South & SE Asian Studies,VIETNMS,Vietnamese,101B,001,Advanced Vietnamese,Cam Nguyen,86012,4,9,,,,,,,,,,,,,,,,,13,
2016 Spring,Spanish & Portuguese,CATALAN,Catalan,101,001,Adv Catalan,Ana Belen Redondo Campillos,87003,3,4,1,1,3,,,,,,,,1,2,,,,,15,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101A,001,Portug For Adv Stdy,Mirian Hong,86606,1,5,2,1,3,,,,,,,,,2,3,,,,17,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101A,002,Portug For Adv Stdy,Mirian Hong,86609,,6,5,,1,,,,,,,,1,3,2,,,,18,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101A,003,Portug For Adv Stdy,Clelia Donovan; Sebastiao Macedo,86612,1,2,1,1,1,,1,1,,,,,,2,,,1,,11,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101B,001,Port Adv Stdy-Wkshp,Duarte Carvalho Pinheiro,86618,,4,7,1,,,,,,,,,1,1,1,,,,15,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101B,002,Port Adv Stdy-Wkshp,Duarte Carvalho Pinheiro,86621,,7,4,1,,,,,,,,,1,3,,,,,16,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,101B,003,Port Adv Stdy-Wkshp,Duarte Carvalho Pinheiro,86624,,1,4,,,,,,,,,,,4,3,,,,12,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,102,001,Readings In Portug,Clelia Donovan,86627,1,6,1,1,3,,,,,,,,,,1,,,,13,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,103,001,Adv Gram And Comp,Clelia Donovan,86630,1,4,1,3,2,,,,,,,,,2,1,,,,14,
2016 Spring,Spanish & Portuguese,PORTUG,Portuguese,135,001,Luso-Brazilian Lit,Candace Slater; Krista Brune,86639,,3,3,1,2,,1,,,,,,,1,,,,,11,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,1,001,Elem Spanish,Elena Olsen; Miriam Hernandez-Rodriguez,86103,,2,1,1,1,,1,,,1,,,,4,,,,,11,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,1,002,Elem Spanish,Delia Neyra Tercero; Miriam Hernandez-Rodriguez,86106,,3,2,,2,,1,1,,,,,,5,2,3,,,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,1,003,Elem Spanish,Elena Olsen; Miriam Hernandez-Rodriguez,86109,,6,5,2,1,,,,,,,,,4,1,,,,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,1,004,Elem Spanish,Miriam Hernandez-Rodriguez; Rachel Ward,86112,,5,3,3,3,,1,,,,,,,2,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,1,005,Elem Spanish,Kyle Thomson; Miriam Hernandez-Rodriguez,86115,,4,,4,2,1,,1,1,,,,,6,,1,,,20,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,R1B,001,Span Speak World,Holly Jackson; Ignacio Navarrete,86121,,8,2,4,1,1,,,,,,,1,,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,2,002,Elem Spanish,Ariel Wind; Miriam Hernandez-Rodriguez,86127,,2,2,1,2,1,3,,1,,,,1,10,,2,,,25,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,2,003,Elem Spanish,Ana Belen Redondo Campillos; Miriam Hernandez-Rodriguez,86130,1,4,3,2,3,,1,1,1,,,,1,6,,,,,23,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,2,004,Elem Spanish,Ana Belen Redondo Campillos; Miriam Hernandez-Rodriguez,86133,,6,5,2,6,1,1,,,,,,,2,,1,,,24,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,2,005,Elem Spanish,Maria Ochoa-Villicana; Miriam Hernandez-Rodriguez,86136,,5,4,6,1,1,,1,,,,,,3,1,1,,,23,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,2,006,Elem Spanish,Brian Pihuleac; Miriam Hernandez-Rodriguez,86139,,2,6,1,2,1,2,1,,,,,,8,,2,,,25,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,001,Intermed Spanish,Felix Trevino; Miriam Hernandez-Rodriguez,86142,,5,3,1,,,,,,,,,,5,,1,,,15,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,002,Intermed Spanish,Caterina Riley; Miriam Hernandez-Rodriguez,86145,1,2,4,2,4,1,,,,,,,,2,,1,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,003,Intermed Spanish,Miriam Hernandez-Rodriguez; Victoria Robertson,86148,,6,3,2,1,,,,,,,,,5,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,004,Intermed Spanish,Miriam Hernandez-Rodriguez; Victoria Robertson,86151,1,5,4,2,,1,,,1,,,,1,4,,,,,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,005,Intermed Spanish,Miriam Hernandez-Rodriguez; Tanya Varela,86154,,4,8,1,1,,,,,,,,,3,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,3,006,Intermed Spanish,Azucena Hernandez-Ramirez; Miriam Hernandez-Rodriguez,86157,,4,5,3,1,,,1,,,,,,3,1,,,,18,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,4,002,Intermed Spanish,Donna Southard; Miriam Hernandez-Rodriguez,86166,1,,3,1,4,1,,,,,,,,2,,,,,12,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,4,003,Intermed Spanish,Hugo Garcia Manriquez; Miriam Hernandez-Rodriguez,86169,,2,3,2,4,1,,,,,,,,1,,,,,13,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,4,004,Intermed Spanish,Miriam Hernandez-Rodriguez; Yairamaren Roman Maldonado,86172,,,3,2,1,5,,,,,1,,,1,,1,,,14,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,4,005,Intermed Spanish,Miriam Hernandez-Rodriguez; Molly Borowitz,86175,,4,6,3,3,1,1,,,,,,,,,,,1,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,4,006,Intermed Spanish,Elena Fernandez Fernandez; Miriam Hernandez-Rodriguez,86178,,1,2,6,2,,,,,,,,,,1,,,,12,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,21,001,Elem Span Bilingual,Carlos Macias Prieto; Miriam Hernandez-Rodriguez,86181,,1,9,3,3,,,,,,,,,1,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,22,001,Interm Sp Bilingual,Miriam Hernandez-Rodriguez,86184,,8,4,2,1,,,,,,,,,3,,,,,18,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,25,002,Read And Analysis,Daylet Dominguez; Jorge Diaz-Velez,86193,,4,10,3,1,,,,,,,,,,,1,,,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,25,003,Read And Analysis,Daylet Dominguez; Katherine Lambe,86196,,2,5,3,1,1,,1,,,,,,5,,,,,18,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,25,004,Read And Analysis,Daylet Dominguez; Maria Gonzalez,86199,3,8,4,1,,,1,,,,,,,1,,,,1,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,25,005,Read And Analysis,Daylet Dominguez; Jacqueline Bialostozky,86202,1,4,2,5,1,,1,,,,,,,2,,,,,16,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,25,006,Read And Analysis,Daylet Dominguez; Megan Briggs Magnant,86205,,2,7,5,,,1,,,,,,,4,,1,,,20,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,100,001,Spanish Linguistics,Eva Nunez-Mendez,86223,,5,4,4,4,2,2,1,,,,,1,1,,,,,24,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,102A,001,Adv Gram And Comp,Victoria Robertson,86226,2,8,4,4,1,1,1,,,,1,,,,,,,,22,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,102A,002,Adv Gram And Comp,Amelia Barili,86229,4,4,3,2,1,1,,,,,,,1,1,,,,,17,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,104B,001,Survey Span Am Lit,Camilo Jaramillo Castrillon; Estelle Tarica,86232,5,10,6,3,2,,,,,,,,1,,,,,,27,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,107B,001,Survey Span Lit,Donna Southard,86235,1,9,5,2,2,,,,1,,,,,3,,1,,1,25,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,135,001,Hispanic Literature,Natalia Brizuela,86238,3,9,4,3,2,,,,,,,,,1,,,,1,23,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,135,002,Hispanic Literature,Estelle Tarica,86241,,6,8,3,2,,1,,,,,,1,1,1,,,,23,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,135,003,Hispanic Literature,Alexandra Saum Pascual,86244,2,4,3,2,,,,,,,,,,,,,,,11,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,135,004,Hispanic Literature,Amelia Barili,86247,2,5,1,3,,,,,,,,,,2,,,,,13,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,135W,001,Writing Intensive,Ivonne Del Valle,86250,2,5,1,2,,,,,1,,,,,,,,,1,12,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,162,001,Spanish Structure,Eva Nunez-Mendez,86256,,7,1,2,3,,,2,,1,2,,,2,,,,,20,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,163,001,Issues Multilingual,Justin Davidson,86259,5,7,6,,1,,,,,,,,,,,,,,19,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,164,001,Span Dialectology,Justin Davidson,86262,7,5,5,1,2,1,,,,,,,,,,1,,1,23,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,C178,001,Cultural Studies,Jeroen Dewulf,86265,,11,2,2,,,,,,,,,,,,,,,15,
2016 Spring,Spanish & Portuguese,SPANISH,Spanish,198,001,Supervised Grp Stdy,Natalia Brizuela,86343,,,,,,,,,,,,,,20,,3,,,23,
2016 Spring,Statistics,STAT,Statistics,2,001,Intro To Stat,Gaston Sanchez Trujillo,87303,4,48,38,34,56,41,23,32,18,,,,10,26,1,18,,2,351,
2016 Spring,Statistics,STAT,Statistics,C8,001,Foundation Data Sci,John Denero,87359,9,35,22,17,10,7,3,3,2,,,,1,32,,8,,,149,
2016 Spring,Statistics,STAT,Statistics,20,001,Intro Prob Stat Cal,Fletcher Ibser,87360,22,36,34,44,43,44,63,55,47,,6,,12,20,,10,,5,441,
2016 Spring,Statistics,STAT,Statistics,W21,001,Intro Prob Stat Bus,Shobhana Murali Stoyanov,87417,8,31,19,31,27,20,10,6,,,,,28,6,,11,,4,201,
2016 Spring,Statistics,STAT,Statistics,88,001,Prob/Stat Data Sci,Anindita Adhikari,87419,4,22,17,3,1,,1,,,,,,,5,,1,,,54,
2016 Spring,Statistics,STAT,Statistics,89A,001,Matrc/Grphs Datasci,Michael Mahoney,87302,,4,4,1,2,,,,,,1,,,5,,1,,,18,
2016 Spring,Statistics,STAT,Statistics,98,004,Directed Group Stdy,Jason Spector; Kent Chen; Lisa Sinow; Shobhana Murali Stoyanov,87498,,,,,,,,,,,,,,10,,1,,,11,
2016 Spring,Statistics,STAT,Statistics,98,006,Directed Group Stdy,Nusrat Rabbee,87503,,,,,,,,,,,,,,12,,4,,,16,
2016 Spring,Statistics,STAT,Statistics,131A,001,Prob Stat Life Sci,Nusrat Rabbee,87507,,10,2,13,11,,4,10,4,,1,,,5,,2,,,62,
2016 Spring,Statistics,STAT,Statistics,131A,002,Prob Stat Life Sci,Adam Lucas,87516,2,9,18,4,12,9,4,4,1,1,1,1,,2,,,,,68,
2016 Spring,Statistics,STAT,Statistics,133,001,Computing Data,Adam Lucas,87525,9,32,33,17,17,5,6,,1,,1,,2,9,1,2,,,135,
2016 Spring,Statistics,STAT,Statistics,133,002,Computing Data,Adam Lucas,87543,20,32,27,23,16,3,2,3,1,,1,,1,10,,1,,,140,
2016 Spring,Statistics,STAT,Statistics,134,001,Concepts Of Prob,Anindita Adhikari,87561,22,50,32,42,23,36,24,39,35,,,,14,21,1,13,,2,354,
2016 Spring,Statistics,STAT,Statistics,135,001,Concepts Of Stat,Hermann Pitters,87600,18,20,14,17,19,19,14,20,10,,3,,8,1,,2,,3,168,
2016 Spring,Statistics,STAT,Statistics,150,001,Stochastic Process,Michael Klass,87621,4,9,,2,1,,,1,,,,,,4,,2,,1,24,
2016 Spring,Statistics,STAT,Statistics,151A,001,Linear Modelling,James Brown,87630,11,13,9,8,3,4,2,,2,,2,,,6,,,,4,64,
2016 Spring,Statistics,STAT,Statistics,152,001,Sampling Surveys,Shobhana Murali Stoyanov,87639,4,6,8,10,4,3,5,5,1,,1,,,6,,1,,1,55,
2016 Spring,Statistics,STAT,Statistics,153,001,Intro Time Series,Adityanand Guntuboyina,87648,4,4,16,28,7,3,,,,,,,1,3,,,,1,67,
2016 Spring,Statistics,STAT,Statistics,153,002,Intro Time Series,Yuekai Sun,87657,,13,8,3,4,,6,6,1,,,,1,2,,,,1,45,
2016 Spring,Statistics,STAT,Statistics,154,001,Stat Predict Mach/L,Noureddine El Karoui,87666,1,28,5,5,2,2,,,,,,,1,2,,1,,,47,
2016 Spring,Statistics,STAT,Statistics,155,001,Game Theory,Shobhana Murali Stoyanov,87675,3,9,12,6,7,8,9,7,5,,,,2,1,,,,,69,
2016 Spring,Statistics,STAT,Statistics,157,001,Topics In Prob/Stat,David Aldous,87684,,14,16,4,1,,,,,,,,,,,,,,35,
2016 Spring,Statistics,STAT,Statistics,158,001,Dsgn Of Experiments,Elizabeth Purdom,87687,,5,6,10,11,6,3,1,,1,,,,2,,1,,,46,
2016 Spring,Statistics,STAT,Statistics,198,001,Directed Group Stdy,Fletcher Ibser; Richard Qian; Robert Crabbs,87732,,,,,,,,,,,,,,21,,5,,,26,
2016 Spring,Statistics,STAT,Statistics,198,004,Directed Group Stdy,Jason Spector; Kent Chen; Lisa Sinow; Shobhana Murali Stoyanov,87741,,,,,,,,,,,,,,21,,1,,,22,
2016 Spring,Statistics,STAT,Statistics,198,005,Directed Group Stdy,James Pitman; Xinyi Huang,87744,,,,,,,,,,,,,,17,,2,,,19,
2016 Spring,Statistics,STAT,Statistics,198,006,Directed Group Stdy,Nusrat Rabbee,87747,,,,,,,,,,,,,,28,,1,,,29,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1A,001,Performce & Writing,Paige Johnson; Susan Kwan,88103,2,2,6,2,2,1,1,1,,,,,,,,,,,17,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1A,002,Performce & Writing,Kimberly Richards; Susan Kwan,88106,2,3,1,5,1,1,3,,1,,,,1,,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,001,Performce & Writing,Lyndsey Ogle; Susan Kwan,88112,,3,5,4,1,,1,,,1,,,1,,,,,,16,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,002,Performce & Writing,Sima Belmar,88115,,7,3,4,,2,,2,,,,,,,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,003,Performce & Writing,Srijani Ghosh,88118,,4,7,6,1,,,,,,,,,,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,004,Performce & Writing,Sima Belmar,88121,,3,12,1,2,,,,,,,,,,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,005,Performce & Writing,Martha Herrara-Lasso Gonzalez; Susan Kwan,88124,1,3,5,3,2,2,,1,,,,,,,,,,,17,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,006,Performce & Writing,Srijani Ghosh,88127,,7,5,4,,,,,1,,,,,,,,,,17,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,007,Performce & Writing,Lindsey Summers,88130,,4,2,7,2,1,,,,,,1,,,,,,,17,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,10,001,Intro To Acting,Margo Hall-Callender,88133,,6,2,3,3,,1,,,,,,,1,,,,,16,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,10,002,Intro To Acting,Domenique Lozano,88136,,16,1,1,,,,,,,,,,2,,,,,20,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,10,003,Intro To Acting,Samuel Haley-Hill,88139,,11,6,,,,,,,,,,,,,,,,17,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,10,004,Intro To Acting,Samuel Haley-Hill,88142,,14,4,,,,,,,,,,,,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,25AC,001,Drama Of Am Culture,Angela Marino,88145,4,26,15,9,6,3,1,,,,2,,,10,,2,,,78,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,26,001,Intro/Perform Stdy,Peter Glazer,88160,1,8,1,1,,1,,2,1,1,,,,2,,,,,18,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,40,001,Intro Modern Dance,James Graham,88172,,9,5,2,,,,,,,,,,9,1,,,,26,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,60,001,Intro Tech Theater,Laxmi Kumaran,88175,22,4,1,3,3,,1,,,,,,1,1,,,,,36,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,98,001,Directed Group Stdy,Christian Nagler; Elizabeth Wymore; Joshua Williams; Kimberly Richards; Martha Herrara-Lasso Gonzalez,88178,,,,,,,,,,,,,,13,1,,,,14,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,100,001,Collaborative Innov,Sean San Jose,88199,,5,3,2,,,,,,,,,,1,,,,,11,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,109,001,Scene Stdy Charactr,Margo Hall-Callender,88205,,15,,2,,,,,,,,,,1,,,,1,19,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,109,002,Scene Stdy Charactr,Maureen Tang,88208,4,7,1,1,1,,,,,,,,,1,,,,,15,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,112,001,Speech & Vocal Comm,Lisa Porter,88220,,2,1,5,2,2,,,,,,,,,,,,,12,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,119,001,Performance Theory,Jenefer Johnson,88223,,6,2,2,2,,,,,,,,1,1,,,,,14,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,121,001,Performance/Culture,Lindsey Summers,88226,,1,9,,3,2,1,1,,,,,1,1,,1,,,20,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,125D,001,Performance/History,David Henkin; Shannon Steen,88229,,3,6,9,9,2,,,,,,,,,,,,,29,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,126,001,Perform Literatures,Philip Gotanda,88250,5,26,,,,,,,,,,,,,,,,,31,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,139B,001,Playwriting,Philip Gotanda,88259,3,9,2,,,,,,,,,,,,,,,,14,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,141,001,Interm Modern Dance,Amara Smith,88262,3,21,,,3,,,,,,,,,1,1,,,,29,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,141,002,Interm Modern Dance,Maureen Miner,88265,1,17,,,,,,,,,,,,3,,,,,21,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,146B,001,Choreo:Composition,Katharine Faulkner,88271,,13,7,1,,,,,,,,,,1,,,,,22,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,168,001,Tech Theater Shop,William Leggett,88283,,14,1,,,,,,,,,,,1,,,,,16,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,174B,001,Costume Design/Thtr,Carol Smart,88316,,2,3,3,,2,,,,,,,,2,,,,1,13,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,175B,001,Lighting Design,John Carpenter,88319,2,5,2,,,,,,,,,,,1,,,,,10,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,177,001,Sound Design,Abigail De Kosnik,88325,3,19,,,,,,,,,,,,,,,,,22,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,178,001,Video Production,Nathan Kwame Braun,88328,,3,4,1,3,,,,,,,,,,,,,,11,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,179,001,Suprvsd Thtrcl Desn,Carol Smart,88331,,3,5,,,,,,,,,,,2,,,,,10,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,180,001,Realization Dance,Elizabeth Wymore,88334,5,12,,,1,,,,,,,,,2,1,,,,21,
2016 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,181,001,Theatrical Drm Text,Sean San Jose,88343,5,10,2,,,,,,,,,,,,,,,,17,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,10,001,Intro American Stdy,Christine Palmer; Kathleen Moran,02003,3,5,4,3,9,7,6,3,,,,,1,1,,2,,1,45,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,10,002,Intro American Stdy,Justin Gomer,02018,1,4,3,,10,1,2,2,,,,,1,1,,,,,25,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,101,002,Us Cultures In Time,Mark Brilliant,02021,,1,3,2,4,1,2,2,,,,,,,,,,,15,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,102,001,Us Cultures/Place,Alex Saragoza,02024,1,8,9,5,4,2,,,,,,,,3,,,,2,34,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,102,002,Us Cultures/Place,David Henkin; Shannon Steen,02027,,2,8,6,6,4,3,1,,,,,1,2,,,,,33,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,C111E,001,American Studies,Greil Marcus; Kathleen Moran,02048,,7,12,5,6,1,2,1,,,,,2,1,,1,,,38,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,138AC,001,From Civil Rights,Mark Brilliant,02063,,2,3,2,5,1,,2,1,1,,,,1,,,,1,19,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,C172,001,Hist American Bus,Christine Rosen,02081,,5,7,10,5,9,4,,1,,,,,8,,3,,,52,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,191,001,Senior Seminar,Michael Cohen,02093,,7,1,3,1,3,,,,,,,,,,,,,15,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,191,002,Senior Seminar,Justin Gomer,02096,,,3,2,3,1,3,,,,,,,,,,,3,15,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,191,003,Senior Seminar,Christine Palmer,02099,,1,4,3,1,,1,,,,,,2,,,1,,1,14,
2016 Spring,UG Interdisciplinary Studies,AMERSTD,American Studies,H195,001,Honors Thesis,Justin Gomer,02102,1,4,3,,,,,,,,,,,,,,,2,10,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,100A,001,Soc Thry Cult Anlys,Rakesh Bhandari,45515,1,15,11,12,9,6,6,4,3,1,1,,,6,,3,,4,82,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,C100G,001,"Intro Sci,Tech Soc",David Winickoff; Massimo Mazzotti,45536,8,4,10,5,9,1,,,1,,,,,1,,,,,39,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,189,001,Isf Research Method,Earl Klee,45554,,5,3,6,1,3,1,,3,,1,,2,1,,,,,26,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,189,003,Isf Research Method,Rakesh Bhandari,45557,,13,1,7,2,2,,,1,,,,,,,,,1,27,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,001,Senior Thesis,Robert Ehrlich,45560,,5,3,1,1,2,2,1,,,,,1,,,,,,16,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,002,Senior Thesis,Renate Holub,45563,,8,2,,2,1,,1,,,,,,1,,,,3,18,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,003,Senior Thesis,Earl Klee,45566,,11,4,3,,,2,,1,,,,,,,,,,21,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,004,Senior Thesis,Renate Holub,45569,,8,4,,5,1,,,,,,,1,,,,,2,21,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,005,Senior Thesis,Gary Wren,45572,,4,1,1,3,4,,2,2,1,2,,2,,,,,1,23,
2016 Spring,UG Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,007,Senior Thesis,Robert Ehrlich,45575,,3,1,4,3,1,,2,1,,,,2,,,,,,17,
2016 Spring,UG Interdisciplinary Studies,L & S,Letters & Science,22,001,Sensibility/Science,John Campbell; Saul Perlmutter; Tania Lombrozo,51927,4,19,8,9,6,9,1,,3,,,,2,25,,1,,,87,
2016 Spring,UG Interdisciplinary Studies,L & S,Letters & Science,25,001,Thinking Art/Design,Nicholas De Monchaux; Shannon Jackson,51930,4,10,12,9,2,,,,,,,,,14,,,,1,52,
