Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",88A,1,Geospatial Data,Nina Kelly; Patricia Frontiera,24488,3,3,,1,,,,,,,,,,2,,1,,,10
2017 Spring,Chemistry,CHEM,Chemistry,C191,1,Quant Inf Sci Techn,Brian Barch; Maya Lewin-Berlin; Umesh Vazirani,34073,,5,1,2,1,,,,,,,,,1,,,,,10
2017 Spring,Near Eastern Studies,TURKISH,Near Eastern Studies,C104,1,Babylonian Religion,Terri-Lynn Tanaka,19842,,5,2,1,1,,,,,,,,,1,,,,,10
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,292B,1,Adv Sp Topics Ctrls,Robert Hennigar,34347,,2,5,1,1,,,,,,,,,,1,,,,10
2017 Spring,French,FRENCH,French,120B,1,20th Century Lit,Eglantine Colon,31513,3,3,,1,2,,,,,,,,,1,,,,,10
2017 Spring,Music,MUSIC,Music,53B,2,Harmony Ii,David Pereira; Jonathan Kulpa,33134,2,3,1,3,1,,,,,,,,,,,,,,10
2017 Spring,Hindi-Urdu,HIN-URD,Hindi-Urdu,103B,1,Intermediate Urdu,Gregory Bruce,15879,,5,1,1,2,,1,,,,,,,,,,,,10
2017 Spring,Arabic,NE STD,Arabic,107,1,Hist & Geogr Texts,John Hayes,12822,1,5,1,,1,,,,,,,,,2,,,,,10
2017 Spring,Ag & Resource Econ & Pol,ENVECON,Ag & Resource Econ & Pol,264,1,Emp Energy Env Econ,Meredith Fowlie; William Reed Walker,24215,1,3,3,2,1,,,,,,,,,,,,,,10
2017 Spring,Korean,KOREAN,Korean,1B,1,Elementary Korean,Minsook Kim; Seung-Eun Chang; Soojin Lee,17591,1,6,2,,1,,,,,,,,,1,,,,,11
2017 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C177,1,Gis And Environment,Gregory Biging; John Radke,12155,3,,4,2,1,,,,,,,,,1,,,,,11
2017 Spring,Military Science,MIL SCI,Military Science,132,1,Ldrshp And Ethics,Christopher Crager; Stephen Suhr,19539,2,5,2,1,,,,1,,,,,,,,,,,11
2017 Spring,Russian,RUSSIAN,Russian,1,2,Elementary Russian,Lisa Little; Semen Leonenko,34641,1,5,2,,,,,,,,1,,,2,,,,,11
2017 Spring,Architecture,VIS STD,Architecture,100D,4,Arch Design Iv,Kyle Steinfeld,11868,1,4,2,3,1,,,,,,,,,,,,,,11
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,241B,1,Adv Digital Int Cir,Borivoje Nikolic,27129,2,1,5,2,1,,,,,,,,,,,,,,11
2017 Spring,French,FRENCH,French,102,3,"Read, Wr In French",Rachel Shuh,15309,,2,5,2,1,,,,,,,,1,,,,,,11
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,156,1,Hri Capstone Wkshp,David Beecher,23839,,2,4,2,1,,,,,,,,,2,,,,,11
2017 Spring,Political Science,POL SCI,Political Science,191,2,Junior Seminar,Helene Silverberg,21243,2,2,3,3,,,,,,,,,,1,,,,,11
2017 Spring,History,HISTORY,History,101,13,"Research, Writing",Alexander Cook,33578,,6,1,2,,1,,,,,,,1,,,,,,11
2017 Spring,Public Policy,PUB POL,Public Policy,290,6,Spec Topics Pub Pol,Sarumathi Jayaraman,28460,1,4,3,1,,,,,,,,,,,2,,,,11
2017 Spring,German,GERMAN,German,3,1,Intermed German I,George Estes; Nikolaus Euba,15693,,2,4,,,1,,,,,,,,3,,1,,,11
2017 Spring,Journalism,JOURN,Journalism,298,12,Group Study,James Fahn; Mark Schapiro,28757,,4,3,1,2,,,,,,,,,,1,,,,11
2017 Spring,Spanish,SPANISH,Spanish,135W,1,Writing Intensive,Estelle Tarica,23295,,4,2,1,2,,,2,,,,,,,,,,,11
2017 Spring,English,ENGLISH,English,190,7,Research Seminar,Wendy Xin,14676,2,4,3,1,1,,,,,,,,,,,,,,11
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C112L,1,Microbiology Lab,Arash Komeili; Carly Grant; Norma Morella,31922,,2,,5,2,1,1,,,,,,,,,,,,11
2017 Spring,Chemistry,CHEM,Chemistry,222,1,Spectroscopy,Graham Fleming,33299,,4,3,2,1,1,,,,,,,,,,,,,11
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,90A,1,Freshman Seminars,Jeremy Thorner,18630,2,2,3,2,2,,,,,,,,,,,,,,11
2017 Spring,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C112L,1,Microbiology Lab,Arash Komeili; Carly Grant; Norma Morella,31923,,3,1,4,2,,,1,,,,,,,,,,,11
2017 Spring,Chemistry,CHEM,Chemistry,263B,1,Synthetic Design Ii,Felix Fischer,11372,1,3,3,2,2,,,,,,,,,,,,,,11
2017 Spring,Information,INFO,Information,283,1,Ict For Development,Divya Ramachandran,34313,2,6,1,,,,,,,,,,,1,1,,,,11
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R1A,8,College Writing 1a,Donnett Flash,13856,,,2,3,4,1,,,2,,,,,,,,,,12
2017 Spring,Turkish,TURKISH,Turkish,101B,1,Reading Modern Turk,Denis Ekici,23821,4,5,1,1,,,,,,,,,,1,,,,,12
2017 Spring,Public Health,PB HLTH,Public Health,260C,1,Infec Disease Lab,George Sensabaugh; Kathleen Loretz,32656,1,4,4,1,2,,,,,,,,,,,,,,12
2017 Spring,Music,MUSIC,Music,53B,1,Harmony Ii,David Pereira,33133,1,4,1,,2,4,,,,,,,,,,,,,12
2017 Spring,Arabic,NE STD,Arabic,1B,7,Elementary Arabic,Ahmed Khater; -,33774,1,6,2,,,1,,,,,,,,2,,,,,12
2017 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,124,1,Isotopic Geochem,David Shuster,14839,1,2,4,1,4,,,,,,,,,,,,,,12
2017 Spring,Mathematics,MATH,Mathematics,222B,1,Part Diff Equations,Daniel Tataru,18338,6,2,1,,2,,,,,,,,,,1,,,,12
2017 Spring,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C114,1,Intro Comp Virology,Britt Glaunsinger; Laurent Coscoy,25432,,4,,,4,2,1,,,,,,,1,,,,,12
2017 Spring,Visual Studies,VIS STD,Visual Studies,185X,1,Word And Image,Anthony Dubovsky,12227,2,5,3,1,1,,,,,,,,,,,,,,12
2017 Spring,Public Health,PB HLTH,Public Health,196,5,Spec Topics Pb Hlth,Scott Lee,32626,3,3,3,1,,,,,,,,,,2,,,,,12
2017 Spring,Chinese,CHINESE,Chinese,10X,2,Int Chinese Mandar,Li Liu,13569,,4,2,,1,2,,,,,,,,3,,,,,12
2017 Spring,German,GERMAN,German,108,1,Literary Trans,Chenxi Tang,15711,2,4,4,1,,1,,,,,,,,,,,,,12
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,246,1,Prest Conc Struct,Seyed Hashemi; Yingjie Wu,26051,1,6,1,,2,2,,,,,,,,,,,,,12
2017 Spring,English,ENGLISH,English,C181,1,Dig. Hum. Vis. Cult,Elizabeth Honig; Jess Bailey,33566,,2,3,3,2,,,,,,,,,2,,,,,12
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,292E,1,Adv Sp Topics Est,Christopher Dames,34178,2,3,,4,2,,,,,,,,,,1,,,,12
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,6,Engl Comp World Lit,Bristin Jones; Victoria Kahn,13932,,1,,4,4,2,,,,,,,,,,,,1,12
2017 Spring,Spanish,SPANISH,Spanish,115,1,Spanish Poetry,Michael Iarocci,31942,,3,2,5,1,,,,,,,,,1,,,,,12
2017 Spring,French,FRENCH,French,2,3,Elementary French,Lauren Dixon; Seda Chavdarian,15279,,8,2,1,1,,,,,,,,,1,,,,,13
2017 Spring,Arabic,NE STD,Arabic,20B,1,Intermediate Arabic,Haitham Mohamed,12817,2,4,4,2,1,,,,,,,,,,,,,,13
2017 Spring,Social Welfare,SOC WEL,Social Welfare,255,1,Commun Organizing,Claudia Albano; Jeffrey Edleson,29716,,8,1,1,1,,,,,,,,,,2,,,,13
2017 Spring,Portuguese,PORTUG,Portuguese,113,1,Brazil Civilization,Candace Slater,33079,,5,5,1,1,,,,,,,,,,1,,,,13
2017 Spring,German,GERMAN,German,1,1,Elementary German 1,Laura Sacia Bonicatto; Nikolaus Euba; Nikolaus Euba,15684,,1,3,1,,,,,1,,,,,7,,,,,13
2017 Spring,French,FRENCH,French,13,1,Intermed Convers,Charlotte Bourgoin; Richard Kern,15299,,7,1,1,,,,,,,,,,3,,1,,,13
2017 Spring,Russian,RUSSIAN,Russian,3,1,Intermed Russian,Kathryn Pribble; Lisa Little,22332,1,6,2,1,,,,,,,,,,3,,,,,13
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,4,Engl Comp World Lit,Howard Fisher; Victoria Kahn,13930,,1,2,6,2,2,,,,,,,,,,,,,13
2017 Spring,Film,FILM,Film,140,3,Spec Topics: Film,Margherita Ghetti,33032,,3,5,3,1,1,,,,,,,,,,,,,13
2017 Spring,Hebrew,HEBREW,Hebrew,1B,1,Elementary Hebrew,Rutie Adler,15853,,3,4,1,,,,,,,,,,4,,1,,,13
2017 Spring,Asian Studies,ASIANST,Asian Studies,150,1,Special Topics,Crystal Cohen,13119,,3,1,6,,2,,1,,,,,,,,,,,13
2017 Spring,History,HISTORY,History,103S,1,Proseminar: Hist Sc,Sandra Eder,16145,,4,3,3,,,,,,,,,,2,,1,,,13
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,5,Senior Thesis,Earl Klee,17344,,6,3,,2,,1,1,,,,,,,,,,,13
2017 Spring,French,FRENCH,French,1,4,Elementary French,Frederic Dulson; Seda Chavdarian,15264,,2,4,3,,,,,,,,,,3,,1,,,13
2017 Spring,Rhetoric,RHETOR,Rhetoric,131T,1,Genre In Film & Lit,Eileen Jones,22183,3,5,3,1,,,,,,,,,,1,,,,,13
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,2,Freshman Seminars,Caroline Williams,16427,,8,2,1,1,,,,,,,,,1,,,,,13
2017 Spring,Korean,KOREAN,Korean,100B,1,Advanced Korean,Minsook Kim; Soojin Lee,17608,,9,1,,1,,,,,,,,,1,1,,,,13
2017 Spring,Arabic,NE STD,Arabic,1B,3,Elementary Arabic,Nathalie Khankan,12812,,4,3,2,,1,,,,,,,,4,,,,,14
2017 Spring,Art Practice,ART,Art Practice,160,1,Spec Topics Vis Std,Anne Walsh,12876,4,6,2,,,1,,,,,,,,1,,,,,14
2017 Spring,Physical Education,PHYS ED,Physical Education,5,1,Pe Activities,William Caraway,20405,,3,,,1,,,,,,,,,8,1,,1,,14
2017 Spring,Political Science,POL SCI,Political Science,191,4,Junior Seminar,Taeku Lee,21245,4,6,1,1,2,,,,,,,,,,,,,,14
2017 Spring,Information,INFO,Information,C265,1,Interface Aesthetic,Kimiko Ryokai,28598,4,6,1,,,,,,,,,,,1,2,,,,14
2017 Spring,Ethnic Studies,NATAMST,Ethnic Studies,190,1,Adv Sem In Eth Std,Christian Paiz,15068,3,3,1,2,,5,,,,,,,,,,,,,14
2017 Spring,French,FRENCH,French,3,1,Intermediate French,Emily Linares; Vesna Rodic,15286,,5,3,3,2,,,,,,,,,1,,,,,14
2017 Spring,Physics,PHYSICS,Physics,231,1,Gen Relativity,Surjeet Rajendran,20918,4,6,,1,,,1,,,,,,,,2,,,,14
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R1A,12,College Writing 1a,Carolyn Hill,13860,,2,2,1,6,3,,,,,,,,,,,,,14
2017 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,190,1,Russian Culture,Irina Paperno,22604,,10,1,1,1,,,,,,,,,1,,,,,14
2017 Spring,Public Policy,PUB POL,Public Policy,290,13,Spec Topics Pub Pol,William Falik,28467,,2,6,3,2,,,,,,,,,,1,,,,14
2017 Spring,Art Practice,ART,Art Practice,14,1,Lang Of Sculpture,Stephanie Syjuco,12842,3,4,5,,1,,,,,,,,,1,,,,,14
2017 Spring,Classics,LATIN,Classics,130,1,Topics,Sara Magrin,13699,,6,1,3,3,,,,,,,,,1,,,,,14
2017 Spring,Ag & Resource Econ & Pol,ENVECON,Ag & Resource Econ & Pol,219B,1,Econometric Proj,Aprajit Mahajan; Michael Anderson,24209,2,4,3,4,,1,,,,,,,,,,,,,14
2017 Spring,Chinese,CHINESE,Chinese,10X,1,Int Chinese Mandar,Li Liu,13568,,5,5,1,,,,,,,,,,2,,1,,,14
2017 Spring,Architecture,VIS STD,Architecture,204B,1,Thesis Studio,Mark Anderson,11932,3,6,1,2,2,,,,,,,,,,,,,,14
2017 Spring,Physical Education,PHYS ED,Physical Education,1,35,Pe Activities,Russell Ahn,20357,,3,,1,3,,,,,,,,1,7,,,,,15
2017 Spring,Architecture,VIS STD,Architecture,100D,2,Arch Design Iv,Raveevarn Choksombatchai,11866,2,4,2,4,3,,,,,,,,,,,,,,15
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R4B,12,"Read,Comp,Research",Linda Jensen Darling,13885,,5,7,1,1,,1,,,,,,,,,,,,15
2017 Spring,Chinese,CHINESE,Chinese,1A,1,Elementary Chinese,Damien Donnelly,33178,,6,6,,1,,,,,,,,,1,,1,,,15
2017 Spring,Military Science,MIL SCI,Military Science,101,1,Army Doc And Tm Dev,Daniel Morse; Stephen Suhr,19538,3,7,3,1,1,,,,,,,,,,,,,,15
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,174B,1,Costume Design/Thtr,Carol Smart,23735,,4,5,4,,,1,,,,,,,1,,,,,15
2017 Spring,Architecture,VIS STD,Architecture,202,1,Grad Option Std,Renee Chow,11928,1,4,6,2,2,,,,,,,,,,,,,,15
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,14,Engl Comp World Lit,Layla Forrest-white; Victoria Kahn,13940,,2,5,5,2,1,,,,,,,,,,,,,15
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,C129L,1,Human Physiol Assmt,Sue Johannessen,16496,1,4,4,3,3,,,,,,,,,,,,,,15
2017 Spring,Spanish,SPANISH,Spanish,163,1,Span Bilingualism,Justin Davidson,23298,,9,1,3,1,,1,,,,,,,,,,,,15
2017 Spring,Music,MUSIC,Music,153A,1,Adv Tonal Harmony,David Pereira,33327,,,4,3,3,3,,,,,,,,2,,,,,15
2017 Spring,Italian Studies,ITALIAN,Italian Studies,3,1,Interm Italian,Mara Mauri Jacobsen,17369,4,6,3,,1,,,,,,,,,,1,,,,15
2017 Spring,Chinese,CHINESE,Chinese,100XB,1,Adv Chinese Mandar,Chen-hui Tsai; Lihua Zhang,13599,,4,1,4,,2,,,,,,,,4,,,,,15
2017 Spring,Nuclear Engineering,NUC ENG,Nuclear Engineering,130,1,Non-Prolif,Edward Morse,27899,1,7,2,,3,2,,,,,,,,,,,,,15
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,168L,1,Syst Vasc Plant Lab,Carl Rothfels,16581,4,4,5,1,,,,,1,,,,,,,,,,15
2017 Spring,English,ENGLISH,English,166,1,Special Topics,Colleen Lye,31142,2,5,4,,2,,,,,,,,,2,,,,,15
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,189,3,Isf Research Method,Shreeharsh Kelkar,17339,,5,4,2,2,2,,,,,,,,,,,,,15
2017 Spring,Physical Education,PHYS ED,Physical Education,4,3,Pe Activities,Elmar Stefke,20400,1,,,,,,1,,1,,,,,11,1,,,,15
2017 Spring,Cognitive Science,COG SCI,Cognitive Science,C140,1,Quantitative Method,Keith Johnson,13806,,,4,,6,3,1,,,,,,,1,,,,,15
2017 Spring,Social Welfare,SOC WEL,Social Welfare,210C,1,Aging Processes,Andrew Scharlach,29693,,10,1,2,1,,,,,,,,,,1,,,,15
2017 Spring,Architecture,VIS STD,Architecture,100D,5,Arch Design Iv,Sarah Hirschman,11869,2,4,3,3,3,,,,,,,,,,,,,,15
2017 Spring,Art Practice,ART,Art Practice,120,1,App To Prntmg Intag,Randy Hussong,12872,3,6,5,1,1,,,,,,,,,,,,,,16
2017 Spring,Public Policy,PUB POL,Public Policy,190,11,Spec Topics Pub Pol,Peter Schuck,28412,,,6,4,3,1,,,,,,,,2,,,,,16
2017 Spring,Public Policy,PUB POL,Public Policy,290,16,Spec Topics Pub Pol,Meredith Sadin,28470,1,4,8,,2,,,,,,,,,,1,,,,16
2017 Spring,Film,FILM,Film,180,1,Screenwriting,J Kopell,15186,,11,1,1,2,1,,,,,,,,,,,,,16
2017 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,102,1,Case Studies,Carl Kullmann,12140,2,4,6,3,,,,,,,,,1,,,,,,16
2017 Spring,Political Science,POL SCI,Political Science,C196A,1,Ucdc Core Seminar,Marc Sandalow,31225,,8,3,1,,1,,,,,,,,3,,,,,16
2017 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,1,Reading & Comp,Jenna Coughlin; Jonas Wellendorf,22482,,7,1,5,2,1,,,,,,,,,,,,,16
2017 Spring,Rhetoric,RHETOR,Rhetoric,R1B,3,Craft Of Writing,Ivy Mills; Kfir Cohen,22146,,5,1,5,3,2,,,,,,,,,,,,,16
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R4B,4,"Read,Comp,Research",David Wiese,13877,2,5,7,1,1,,,,,,,,,,,,,,16
2017 Spring,Engineering,ENGIN,Engineering,295,2,Comm For Engr Ldrs,Alexandre Beliaev,33630,5,3,3,2,3,,,,,,,,,,,,,,16
2017 Spring,Geography,GEOG,Geography,181,1,Urban Field Study,John Stehlin,15502,,10,3,,,,1,,,,1,,,1,,,,,16
2017 Spring,Anthropology,ANTHRO,Anthropology,189,2,Spec Top:Soc/Cult,Samuele Collu,12562,1,10,3,,,,,,,,,,,1,1,,,,16
2017 Spring,Architecture,VIS STD,Architecture,269,1,Spec Top Const/Mat,Mark Anderson,11954,2,8,2,,1,,,,,,,,,,3,,,,16
2017 Spring,Hindi-Urdu,HIN-URD,Hindi-Urdu,1B,1,Intrd Hindi,Pranjali Sirasao,15873,1,10,3,1,,,,,,,,,,,1,,,,16
2017 Spring,Architecture,VIS STD,Architecture,245,1,Daylighting,M Ubbelohde,33228,2,10,1,1,2,,,,,,,,,,,,,,16
2017 Spring,Global Poverty & Practice,GPP,Global Poverty & Practice,105,2,Global Practice,Clare Talwalker,15769,,5,5,3,2,,1,,,,,,,,,,,,16
2017 Spring,Spanish,SPANISH,Spanish,111B,1,Cervantes,Ignacio Navarrete,32294,,6,2,6,,,,,,,,,1,1,,,,,16
2017 Spring,Rhetoric,RHETOR,Rhetoric,135T,1,Selected Film Topic,Eileen Jones,33060,,7,4,3,1,,,,,,,,,1,,,,,16
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,1,Senior Thesis,Earl Klee,17340,,10,1,3,1,1,,,,,,,,,,,,,16
2017 Spring,Global Poverty & Practice,GPP,Global Poverty & Practice,150,1,Gpp Special Topics,Cecilia Lucas,15778,1,7,5,2,1,,,,,,,,,,,,,,16
2017 Spring,Spanish,SPANISH,Spanish,179,1,Adv Hisp Ling,Justin Davidson,32984,,6,6,2,1,,,,,1,,,,,,,,,16
2017 Spring,English,ENGLISH,English,R1B,14,Reading And Comp,Katherine Snyder; Raphael Magarik,14557,,1,3,4,7,1,,,,,,,,,,,,,16
2017 Spring,Public Policy,PUB POL,Public Policy,C285,1,Nuclear Security,Christopher Poresky; Karl Van Bibber; Michael Nacht,28454,,1,2,,4,7,,,,,,,,2,,,,,16
2017 Spring,Arabic,NE STD,Arabic,100B,1,Advanced Arabic,Haitham Mohamed,12820,,6,3,1,5,,,,,,,,,,1,,,,16
2017 Spring,Information,INFO,Information,290,8,Special Topics-Info,Joshua Blumenstock,28606,2,6,4,2,,,,,,,,,,,3,,,,17
2017 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,1,Reading And Comp,Antje Postema,22570,,9,4,2,1,1,,,,,,,,,,,,,17
2017 Spring,Chinese,CHINESE,Chinese,1B,3,Elementary Chinese,Chen-hui Tsai; Chunhong Xie; Hsinyu Lin,13535,,10,4,,1,,,,,,,,,1,,1,,,17
2017 Spring,Linguistics,LINGUIS,Linguistics,1B,1,American Sign Lang,Sherry Hicks,17767,6,6,1,3,1,,,,,,,,,,,,,,17
2017 Spring,French,FRENCH,French,R1B,4,Eng Com With Fr Lit,Matthew Evans; Susan Maslan,15276,,4,8,3,1,1,,,,,,,,,,,,,17
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,210,1,Macro Reactions,Donald Rio; Jeremy Thorner,19218,1,4,4,5,3,,,,,,,,,,,,,,17
2017 Spring,City & Regional Planning,CY PLAN,City & Regional Planning,290,00D,Topics City Plng,Gabriel Metcalf,12045,6,5,2,,,,,1,,,,,,,3,,,,17
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R4B,5,"Read,Comp,Research",Benjamin Spanbock,13878,,4,4,6,2,,,,,1,,,,,,,,,17
2017 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,2,Reading And Comp,Caroline Brickman; Lyubov Golburt,22569,,2,6,4,3,2,,,,,,,,,,,,,17
2017 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,4,Reading And Comp,Jennifer Flaherty; Lyubov Golburt,31897,,4,7,4,1,,,,,,,,1,,,,,,17
2017 Spring,Public Policy,PUB POL,Public Policy,190,2,Spec Topics Pub Pol,Jaclyn Chambers; Jennifer Skeem,28407,,4,8,2,2,1,,,,,,,,,,,,,17
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1A,4,Engl Comp World Lit,Matthew Gonzales; Victoria Kahn,13921,,1,5,5,3,3,,,,,,,,,,,,,17
2017 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,6,Reading & Comp,Jonas Wellendorf; Zachary Blinkinsop,22487,2,9,1,2,3,,,,,,,,,,,,,,17
2017 Spring,Celtic Studies,CELTIC,Celtic Studies,125,1,Irish Lit In Trans,Thomas Walsh,32944,,11,3,,,,,,,,1,,,1,,1,,,17
2017 Spring,English,ENGLISH,English,R1B,3,Reading And Comp,Jason De Stefano; Katherine Snyder,14546,,5,5,5,1,1,,,,,,,,,,,,,17
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1A,1,Performce & Writing,Julia Havard; Susan Kwan,23657,,6,4,5,,1,1,,,,,,,,,,,,17
2017 Spring,Chinese,CHINESE,Chinese,101,2,4th Year Read:Lit,I-Hao Li,13604,,7,5,1,,,,,,,,,,3,,1,,,17
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,190T,2,Topics Innov/Design,Sara Beckman,10736,,2,9,4,,1,,,,,,,,,,1,,,17
2017 Spring,Physical Education,PHYS ED,Physical Education,1,33,Pe Activities,Russell Ahn,20355,,2,,1,2,,,,,,,,,11,1,,,,17
2017 Spring,English,ENGLISH,English,R1B,2,Reading And Comp,Katherine Bondy; Katherine Snyder,14545,,5,2,8,2,,1,,,,,,,,,,,,18
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,5,Performce & Writing,Srijani Ghosh,23664,1,9,2,5,1,,,,,,,,,,,,,,18
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,188,1,Research Methods,Edward Ham,23858,4,9,3,1,,,,,,,,,1,,,,,,18
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1A,2,Performce & Writing,Christian Nagler; Susan Kwan,23658,1,8,4,3,2,,,,,,,,,,,,,,18
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,190,4,Senior Thesis,Shreeharsh Kelkar,17343,,8,3,3,2,2,,,,,,,,,,,,,18
2017 Spring,Statistics,STAT,Statistics,89A,1,Matrc/Grphs Datasci,Michael Mahoney,23428,,5,,2,1,,,,,,,,,6,,4,,,18
2017 Spring,History of Art,HISTART,History of Art,R1B,7,Visual Experience,Ivy Mills,15888,,4,6,6,1,,,1,,,,,,,,,,,18
2017 Spring,Japanese,JAPAN,Japanese,10B,2,Interm Japanese,Maki Takata; Noriko Wallace,17512,,2,3,,2,,1,,,,,,,10,,,,,18
2017 Spring,Korean,KOREAN,Korean,10BX,1,Int Korean Heritag,Junghee Park; Kijoo Ko,17604,,8,7,1,1,,,,,,,,,1,,,,,18
2017 Spring,Spanish,SPANISH,Spanish,102A,1,Adv Gram And Comp,Victoria Robertson,23286,,7,3,3,3,,,,,,,,,2,,,,,18
2017 Spring,French,FRENCH,French,4,1,Adv Int French,Simon Rogghe; Vesna Rodic,15293,,12,1,2,1,,,,,,,,,2,,,,,18
2017 Spring,Anthropology,ANTHRO,Anthropology,R5B,3,Reading & Comp,Jeremy Soh; Laurie Wilkie,12497,2,3,7,4,2,,,,,,,,,,,,,,18
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,8,Engl Comp World Lit,Marianne Kaletzky; Victoria Kahn,13934,,3,2,4,7,2,,,,,,,,,,,,,18
2017 Spring,Anthropology,ANTHRO,Anthropology,R5B,1,Reading & Comp,Laurie Wilkie; Stephen Mc Isaac,12495,1,8,5,3,,,1,,,,,,,,,,,,18
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,8,Performce & Writing,Sima Belmar,31401,,7,6,2,1,2,,,,,,,,,,,,,18
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1A,6,Engl Comp World Lit,Vanessa Brutsche; Victoria Kahn,13923,,2,4,5,5,2,,,,,,,,,,,,,18
2017 Spring,Spanish,SPANISH,Spanish,4,3,Intermed Spanish,Elena Fernandez Fernandez; Miriam Hernandez-rodriguez,23267,,,7,2,5,2,,,,,,,,2,,,,,18
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,303,1,Apprentice Teaching,Edward Ham; Elisa Stone,24198,1,9,4,4,,,,1,,,,,,,,,,,19
2017 Spring,Art Practice,ART,Art Practice,180,1,Advanced Digital Ph,Michelle Ott,12880,1,14,2,,,1,,,,,,,,1,,,,,19
2017 Spring,Physical Education,PHYS ED,Physical Education,2,1,Pe Activities,Elmar Stefke,20369,1,,2,,,1,,,,,,,,13,2,,,,19
2017 Spring,French,FRENCH,French,3,6,Intermediate French,Daniel Hoffmann; Vesna Rodic,15291,2,7,1,,3,,,,,,,,,6,,,,,19
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,6,Mammal Physiol Lab,Austin Peck; Daniela Kaufer; Erik Sathe,16520,,4,10,3,,1,,,,,,,,1,,,,,19
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,10,3,Fund. Of Acting I,Scott Wallin,23669,,12,1,,4,,,1,1,,,,,,,,,,19
2017 Spring,Japanese,JAPAN,Japanese,1B,8,Elementary Japanese,Kayoko Imagawa; Maki Takata; Yuriko Caltabiano,17505,,10,3,2,3,,,,,,,,,1,,,,,19
2017 Spring,Peace & Conflict Studies,PACS,Peace & Conflict Studies,190,1,Senior Seminar,Tetsushi Ogata,20091,,5,11,1,2,1,,,,,,,,,,,,,20
2017 Spring,Spanish,SPANISH,Spanish,135,2,Hispanic Literature,Ivonne Del Valle,23291,1,8,9,1,,,,,,,,,,1,,,,,20
